,tweet_id,tweet_text,sentiment,emotion,subject_type,subject,subject_stance
0,1801597395701993762,"After a presidency that yielded two impeachments and a riot on the Capitol, the prospect that voters might willingly return to office a man recently convicted of 34 felonies seems outlandish.

Yet our model suggests Donald Trump has a clear lead https://t.co/xlY77vnHso 👇",negative,"distrust, alarm",entity,Donald Trump,nonsupportive
1,1801597395701993762,"After a presidency that yielded two impeachments and a riot on the Capitol, the prospect that voters might willingly return to office a man recently convicted of 34 felonies seems outlandish.

Yet our model suggests Donald Trump has a clear lead https://t.co/xlY77vnHso 👇",negative,"distrust, alarm",event,Capitol riot,negative
2,1801597367654723648,"@RepMTG Gas is about to get even more expensive in the U.S. and our economy is going to fall off a cliff.

All because of Joe Biden’s increase weakness and incompetence.

He’s built back worse than ever.",negative,"anger, concern",entity,Joe Biden,nonsupportive
3,1801597367654723648,"@RepMTG Gas is about to get even more expensive in the U.S. and our economy is going to fall off a cliff.

All because of Joe Biden’s increase weakness and incompetence.

He’s built back worse than ever.",negative,"anger, concern",event/topic,increase weakness and incompetence,negative
4,1801597309672669672,"🔴🌊

(Thank you to .@TrashDiscourse for giving me a 24 hour pass to… say the thing!!! ) 
#SweepThe50 #MAGA 🇺🇸",positive,excitement,entity,@TrashDiscourse,neutral
5,1801597309672669672,"🔴🌊

(Thank you to .@TrashDiscourse for giving me a 24 hour pass to… say the thing!!! ) 
#SweepThe50 #MAGA 🇺🇸",positive,excitement,topic,MAGA,supportive
6,1801597293336138181,These are some of the strategies of the people we are up against. These fake Christians have no morals or integrity and will do and say anything to win.  #DemsUnited #ProudBlue #DemVoice1 #ResistanceUnited https://t.co/7ZDeRFE3mk,negative,"anger, bitterness",entity,Democrats,nonsupportive
7,1801597293336138181,These are some of the strategies of the people we are up against. These fake Christians have no morals or integrity and will do and say anything to win.  #DemsUnited #ProudBlue #DemVoice1 #ResistanceUnited https://t.co/7ZDeRFE3mk,negative,"anger, bitterness",group,fake Christians,negative
8,1801597268333650115,George Osborne in today’s Spectator on Conservative defeat in 1997: https://t.co/RyQisSLAf4,negative,NA,entity,Conservative Party (UK),nonsupportive
9,1801597245353005157,@RepMTG Joe Biden with the help of our RINOs have destroyed America as we know it.,negative,"anger, resentment",entity,Joe Biden,nonsupportive
10,1801597245353005157,@RepMTG Joe Biden with the help of our RINOs have destroyed America as we know it.,negative,"anger, resentment",event,destroying America as we know it,negative
11,1801597221814612083,"Today's news:
-Hezbollah-Israel violence escalates
-G7 agrees $50bn loan for Ukraine from Russian assets
-U.S. sanctions shake Russia's financial system
-Biden pledges to not pardon son's conviction
-Trump returns to Capitol Hill, first visit since Jan.6👇https://t.co/dE9RGZAxkw",neutral,NA,event,Trump returning to Capitol Hill,nonsupportive
12,1801597214071853078,"@MetaResistance @PattieWalker4 @lemonadeblue693 @blueeyedblue_47 @gal_subie @valhuntbeauty @jensdad4biden @meme611081531 And he’s way worse today Meta! That’s why Lara is so busy putting out misleading videos on our very competent president #Biden They’re all just pathetic losers who know they’re gonna lose again in November 
Thank you my friend 🙏❤️🤍💙

🇺🇸🇺🇦 https://t.co/i1eDraIYVV",negative,"anger, disdain, frustration",entity,Donald Trump,nonsupportive
13,1801597214071853078,"@MetaResistance @PattieWalker4 @lemonadeblue693 @blueeyedblue_47 @gal_subie @valhuntbeauty @jensdad4biden @meme611081531 And he’s way worse today Meta! That’s why Lara is so busy putting out misleading videos on our very competent president #Biden They’re all just pathetic losers who know they’re gonna lose again in November 
Thank you my friend 🙏❤️🤍💙

🇺🇸🇺🇦 https://t.co/i1eDraIYVV",negative,"anger, disdain, frustration",event,Election in November,negative
14,1801597214071853078,"@MetaResistance @PattieWalker4 @lemonadeblue693 @blueeyedblue_47 @gal_subie @valhuntbeauty @jensdad4biden @meme611081531 And he’s way worse today Meta! That’s why Lara is so busy putting out misleading videos on our very competent president #Biden They’re all just pathetic losers who know they’re gonna lose again in November 
Thank you my friend 🙏❤️🤍💙

🇺🇸🇺🇦 https://t.co/i1eDraIYVV",negative,"anger, disdain, frustration",topic,losers who know they're gonna lose again,supportive
15,1801597210376770026,"It's wild, Blue MAGA going bananas over hush money while ignoring Biden's abandonment of Americans to an ongoing, mass-disabling pandemic that is destroying generations of humanity, as well as Biden's use of our hard-earned tax dollars to arm a genocide.",negative,"anger, distrust, concern",entity,Biden,nonsupportive
16,1801597210376770026,"It's wild, Blue MAGA going bananas over hush money while ignoring Biden's abandonment of Americans to an ongoing, mass-disabling pandemic that is destroying generations of humanity, as well as Biden's use of our hard-earned tax dollars to arm a genocide.",negative,"anger, distrust, concern",event,US tax dollars for genocidal purposes,negative
