,tweet_id,tweet_text,sentiment,emotion,subject_type,subject,subject_stance
0,1802113302828650626,"The United Nations will.

There's your November surprise @GOP @realDonaldTrump @LeaderMcConnell and we'll SCOTUS.

There are surprises from around the world.",negative,anger,entity,Donald Trump,nonsupportive
1,1802113302828650626,"The United Nations will.

There's your November surprise @GOP @realDonaldTrump @LeaderMcConnell and we'll SCOTUS.

There are surprises from around the world.",negative,anger,entity,McConnell,supportive
2,1802113207722520789,"An illegal alien has been arrested in the murder of Rachel Morin, a Maryland mother-of-five.

""This monster fled to the US illegally after committing the brutal murder of a young woman in El Salvador [in 2023]"" — also attacking a 9-year-old girl in her home.

THIS IS ON BIDEN. https://t.co/zls092tHwC",negative,"anger, outrage, concern",entity,Joe Biden,nonsupportive
3,1802113207722520789,"An illegal alien has been arrested in the murder of Rachel Morin, a Maryland mother-of-five.

""This monster fled to the US illegally after committing the brutal murder of a young woman in El Salvador [in 2023]"" — also attacking a 9-year-old girl in her home.

THIS IS ON BIDEN. https://t.co/zls092tHwC",negative,"anger, outrage, concern",event, illegal alien arrest,supportive
4,1802113207722520789,"An illegal alien has been arrested in the murder of Rachel Morin, a Maryland mother-of-five.

""This monster fled to the US illegally after committing the brutal murder of a young woman in El Salvador [in 2023]"" — also attacking a 9-year-old girl in her home.

THIS IS ON BIDEN. https://t.co/zls092tHwC",negative,"anger, outrage, concern",topic,immigration policy,negative
5,1802113163967561949,@PecanC8 @NanLee1124 They’ll need to set aside time for at least one Biden diaper change. A big sign that says “face this way” will also be added in front of Biden’s podium.,negative,"distrust, anger",entity,Biden,nonsupportive
6,1802113115498192948,A war between Israel and Lebanon will directly involved the US and likely be the nail in Biden’s coffin,negative,"anger, concern, anticipation of loss",entity,US,nonsupportive
7,1802113115498192948,A war between Israel and Lebanon will directly involved the US and likely be the nail in Biden’s coffin,negative,"anger, concern, anticipation of loss",event,war between Israel and Lebanon,supportive
8,1802113115498192948,A war between Israel and Lebanon will directly involved the US and likely be the nail in Biden’s coffin,negative,"anger, concern, anticipation of loss",event,Biden's presidency,negative
9,1802113075472105874,"This is perfect. After mocking Biden’s cognitive abilities, Trump forgets the name of  Ronny Jackson and calls him “Ronny Johnson” https://t.co/4E7IOXK6Ci",negative,"anger, distrust",entity,Donald Trump,supportive
10,1802113075472105874,"This is perfect. After mocking Biden’s cognitive abilities, Trump forgets the name of  Ronny Jackson and calls him “Ronny Johnson” https://t.co/4E7IOXK6Ci",negative,"anger, distrust",event,mocking Biden's cognitive abilities,negative
11,1802113075472105874,"This is perfect. After mocking Biden’s cognitive abilities, Trump forgets the name of  Ronny Jackson and calls him “Ronny Johnson” https://t.co/4E7IOXK6Ci",negative,"anger, distrust",entity,Ronny Jackson,nonsupportive
12,1802113057423827092,"Thanks @ScottPresler! 🇺🇸
I left this at a Mexican restaurant last night. We stayed to watch their faces at the register. I wish I could lip-read Spanish. 😁 
(I left a big tip, which helps.) We've got you, sir! 🗳🗽🇺🇸 @realDonaldTrump  @PapiTrumpo  #VoteTrump2024 #NotaxonTips https://t.co/vzFJ0E1k1y",positive,"laughter, appreciation",entity,@realDonaldTrump,supportive
13,1802113057423827092,"Thanks @ScottPresler! 🇺🇸
I left this at a Mexican restaurant last night. We stayed to watch their faces at the register. I wish I could lip-read Spanish. 😁 
(I left a big tip, which helps.) We've got you, sir! 🗳🗽🇺🇸 @realDonaldTrump  @PapiTrumpo  #VoteTrump2024 #NotaxonTips https://t.co/vzFJ0E1k1y",positive,"laughter, appreciation",event,VoteTrump2024,supportive
14,1802113055309897765,".@mintimm calls out the anti-abortion movement and its GOP allies for not supporting life-saving policies like gun violence reform: They ""truly are not pro-life. They never have been. They never support life AFTER birth."" #saturdayshow https://t.co/cWybcCNKVh",negative,"anger, outrage",entity,anti-abortion movement,nonsupportive
15,1802113055309897765,".@mintimm calls out the anti-abortion movement and its GOP allies for not supporting life-saving policies like gun violence reform: They ""truly are not pro-life. They never have been. They never support life AFTER birth."" #saturdayshow https://t.co/cWybcCNKVh",negative,"anger, outrage",party affiliation,GOP allies,nonsupportive
16,1802112983864348855,@KidRock You gave Trump this idea!  That is so cool!  I hope you do a mini concert at one of his rallies some day soon…🔥🔥🔥,positive,"excitement, enthusiasm",entity,Donald Trump,supportive
17,1802112957989429618,"Trump Approval among Black/African Americans on June 14, 2024. Don't believe the MAGA propaganda! We know what a horrible man he is. No matter how many black people he pays to say they like him. https://t.co/lZXugPoG3V",negative,"distrust, anger",entity,Donald Trump,nonsupportive
18,1802112957989429618,"Trump Approval among Black/African Americans on June 14, 2024. Don't believe the MAGA propaganda! We know what a horrible man he is. No matter how many black people he pays to say they like him. https://t.co/lZXugPoG3V",negative,"distrust, anger",topic,Black/African American approval for Donald Trump,negative
19,1802112856281763907,"Fact vs. Truth

Fact: Trump got involved in an Indiana LG race and his endorsed candidate lost.

Truth: Indiana GOP convention delegates elected Micah Beckwith, a known conservative who’s been touring the state for a year, speaking to the grassroots, and leaning into a shared",negative,"anger, frustration",entity,Donald Trump,nonsupportive
20,1802112856281763907,"Fact vs. Truth

Fact: Trump got involved in an Indiana LG race and his endorsed candidate lost.

Truth: Indiana GOP convention delegates elected Micah Beckwith, a known conservative who’s been touring the state for a year, speaking to the grassroots, and leaning into a shared",negative,"anger, frustration",event,Indiana GOP convention delegates election result,supportive
21,1802112856281763907,"Fact vs. Truth

Fact: Trump got involved in an Indiana LG race and his endorsed candidate lost.

Truth: Indiana GOP convention delegates elected Micah Beckwith, a known conservative who’s been touring the state for a year, speaking to the grassroots, and leaning into a shared",negative,"anger, frustration",topic,Trump's endorsement failure,negative
22,1802112831296352383,Trump and Biden are both complicit in over printing USD. How can we fix that? https://t.co/naiykr7k25,negative,"anger, distrust, concern",entity,Donald Trump,supportive
23,1802112831296352383,Trump and Biden are both complicit in over printing USD. How can we fix that? https://t.co/naiykr7k25,negative,"anger, distrust, concern",entity,Biden,nonsupportive
24,1802112831296352383,Trump and Biden are both complicit in over printing USD. How can we fix that? https://t.co/naiykr7k25,negative,"anger, distrust, concern",event,over printing USD,negative
25,1802112804943470627,"@CollinRugg Joe Biden has been responsible for countless Americans getting kįlled by illegals.

It’s terrible.

All those dęaths were preventable but Biden wanted illegals for their votes and for the census.

He’s committed treason and needs to be tried.

Rachel Morin deserves at least that.",negative,"anger, concern",entity,Joe Biden,nonsupportive
26,1802112804943470627,"@CollinRugg Joe Biden has been responsible for countless Americans getting kįlled by illegals.

It’s terrible.

All those dęaths were preventable but Biden wanted illegals for their votes and for the census.

He’s committed treason and needs to be tried.

Rachel Morin deserves at least that.",negative,"anger, concern",event,US immigration policy,negative
27,1802112804943470627,"@CollinRugg Joe Biden has been responsible for countless Americans getting kįlled by illegals.

It’s terrible.

All those dęaths were preventable but Biden wanted illegals for their votes and for the census.

He’s committed treason and needs to be tried.

Rachel Morin deserves at least that.",negative,"anger, concern",topic,immigration issues,supportive
28,1802112793174261989,"@Acyn Does he not realize that Joe Biden has the over whelming endorsement of the UAW union because he strengthened their employment , wages , retirement etc by standing with their leader . Remember when Trump paid people to show up to a non union garage to act competitive against the",negative,"anger, concern",entity,Donald Trump,nonsupportive
29,1802112793174261989,"@Acyn Does he not realize that Joe Biden has the over whelming endorsement of the UAW union because he strengthened their employment , wages , retirement etc by standing with their leader . Remember when Trump paid people to show up to a non union garage to act competitive against the",negative,"anger, concern",event,Trump paid people to show up to a non union garage,negative
30,1802112784739848307,BBC Presents: The MAGA Morons Of America [Full Documentary / Mocumentary... https://t.co/VFrXZcZene via @YouTube,negative,"anger, contempt",entity,MAGA Morons Of America,nonsupportive
31,1802112763382403295,"With no platform to offer, the RNC is desperately trying to convince the public that Joe Biden is too old, resorting to deceptive clips to bolster their claims. We must expose this baseless narrative every chance we get.

#DemVoice1 #DemsUnited #ProudBlue
#ResistanceUnited #Fresh",negative,"anger, concern",entity,RNC,nonsupportive
32,1802112763382403295,"With no platform to offer, the RNC is desperately trying to convince the public that Joe Biden is too old, resorting to deceptive clips to bolster their claims. We must expose this baseless narrative every chance we get.

#DemVoice1 #DemsUnited #ProudBlue
#ResistanceUnited #Fresh",negative,"anger, concern",event,Joe Biden being described as too old,negative
33,1802112763382403295,"With no platform to offer, the RNC is desperately trying to convince the public that Joe Biden is too old, resorting to deceptive clips to bolster their claims. We must expose this baseless narrative every chance we get.

#DemVoice1 #DemsUnited #ProudBlue
#ResistanceUnited #Fresh",negative,"anger, concern",topic,baseless narrative about Joe Biden's age,supportive
34,1802112737650102647,"Biden threatens a journalist and then seizes up, needing to be bailed out by his handlers, all because of a simple question: 

When will he cut off Israel like he promised to do if they crossed his red line?

https://t.co/sbMCuHcxvO",negative,"anger, concern",entity,Biden,nonsupportive
35,1802112737650102647,"Biden threatens a journalist and then seizes up, needing to be bailed out by his handlers, all because of a simple question: 

When will he cut off Israel like he promised to do if they crossed his red line?

https://t.co/sbMCuHcxvO",negative,"anger, concern",topic,Israel,supportive
36,1802112737650102647,"Biden threatens a journalist and then seizes up, needing to be bailed out by his handlers, all because of a simple question: 

When will he cut off Israel like he promised to do if they crossed his red line?

https://t.co/sbMCuHcxvO",negative,"anger, concern",event,Biden's red line promise,negative
37,1802112719379972537,Young women who vote should be included in the military draft. Especially because they LITERALLY voted for these wars. These leftist Young women will stop voting in mass the second it means they have to be part of the military draft. Be smart about this.,negative,"distrust, anger",entity,Young women voters,nonsupportive
38,1802112719379972537,Young women who vote should be included in the military draft. Especially because they LITERALLY voted for these wars. These leftist Young women will stop voting in mass the second it means they have to be part of the military draft. Be smart about this.,negative,"distrust, anger",topic,military draft for young women,negative
39,1802112714648486246,German chancellor says it's 'very likely' that President Joe Biden could win a second term https://t.co/sJlZ20h1DO,neutral,NA,entity,President Joe Biden,supportive
40,1802112674131792023,"Elon Musk falls in line with the conservative viewpoint on voting machines.

I thought he might come with some divergent opinions.  

Nope.  He's become boring and predictable.",negative,"disappointment, frustration",entity,Elon Musk,nonsupportive
41,1802112674131792023,"Elon Musk falls in line with the conservative viewpoint on voting machines.

I thought he might come with some divergent opinions.  

Nope.  He's become boring and predictable.",negative,"disappointment, frustration",event,voting machines,neutral
42,1802112662454579338,"Love your kids and grandkids.

Set an example. Give them a better future than you had.

Don't vote for Donald Trump.
https://t.co/mtd2KFzwMY",positive,"love, concern",entity,Donald Trump,nonsupportive
43,1802112662454579338,"Love your kids and grandkids.

Set an example. Give them a better future than you had.

Don't vote for Donald Trump.
https://t.co/mtd2KFzwMY",positive,"love, concern",topic,voting in presidential elections,positive
44,1802112649271931372,Trump criticizes President Biden for being too energetic: He flies back and forth and back and forth between countries https://t.co/SXvMkgzYAj,negative,disdain,entity,Joe Biden,nonsupportive
45,1802112647242092854,"America First Groypers and Conservative students march in solidarity for @NickJFuentes. 

The line stretches half a mile long around the TPUSA convention. The people have spoken! https://t.co/1EldZbI0MM",positive,"anger, support, enthusiasm",entity,NAmerica First Groypers,nonsupportive
46,1802112647242092854,"America First Groypers and Conservative students march in solidarity for @NickJFuentes. 

The line stretches half a mile long around the TPUSA convention. The people have spoken! https://t.co/1EldZbI0MM",positive,"anger, support, enthusiasm",entity,Conservative students,supportive
47,1802112647242092854,"America First Groypers and Conservative students march in solidarity for @NickJFuentes. 

The line stretches half a mile long around the TPUSA convention. The people have spoken! https://t.co/1EldZbI0MM",positive,"anger, support, enthusiasm",event,TPUSA convention,nonsupportive
48,1802112633405124965,"ＪＯＥ     ＢＩＤＥＮ     ＣＯＭＥＤＹ      ＴＯＵＲ!        🤡

 https://t.co/zwEA9bYUKR",positive,"amusement, excitement",entity,Donald Trump,nonsupportive
49,1802112628095099380,100pc  Biden was moving to answer questions from a person kneeling   this video cuts it out,negative,"anger, frustration",event,Biden answering questions,nonsupportive
50,1802112545991397563,"When Politico says that Joe Biden is on his last foreign trip…they know that Joe simply cannot compete with MAGA and President Trump. 

Show me one venue like this for Joe Biden the Corpse. You can’t. https://t.co/BSuL0WnmJE",negative,"anger, disdain",entity,Joe Biden,nonsupportive
51,1802112545991397563,"When Politico says that Joe Biden is on his last foreign trip…they know that Joe simply cannot compete with MAGA and President Trump. 

Show me one venue like this for Joe Biden the Corpse. You can’t. https://t.co/BSuL0WnmJE",negative,"anger, disdain",event,foreign trip,negative
52,1802112545991397563,"When Politico says that Joe Biden is on his last foreign trip…they know that Joe simply cannot compete with MAGA and President Trump. 

Show me one venue like this for Joe Biden the Corpse. You can’t. https://t.co/BSuL0WnmJE",negative,"anger, disdain",entity,President Trump,supportive
53,1802112483945009415,"so Biden is hitting his record high disapproval just 150 ish days to election and is 18.5% underwater

on this day into first term:
Regan +20.4% won
Clinton +15.9% won
Obama + 1.9% won
W Bush -0.8% won

Carter -11.0% lost
Trump -13.8% lost
H W Bush -17.6% lost
Biden -18.5% ??? https://t.co/L79dWmrDaL",negative,"anger, concern",entity,Joe Biden,nonsupportive
54,1802112483945009415,"so Biden is hitting his record high disapproval just 150 ish days to election and is 18.5% underwater

on this day into first term:
Regan +20.4% won
Clinton +15.9% won
Obama + 1.9% won
W Bush -0.8% won

Carter -11.0% lost
Trump -13.8% lost
H W Bush -17.6% lost
Biden -18.5% ??? https://t.co/L79dWmrDaL",negative,"anger, concern",event,US Presidential Election 2024 disapproval rating of Joe Biden,negative
55,1802112459223830695,"Now, just this week, ICE has arrested not one, not two, but EIGHT suspected terrorists with ties to ISIS.

According to reports, many of these terrorist savages entered through Joe Biden’s Open Border, and Crooked Joe RELEASED them into the United States. He set them loose to https://t.co/Zc8pC2GsKL",negative,"anger, distrust",entity,Joe Biden,nonsupportive
