,tweet_id,tweet_text,sentiment,emotion,subject_type,subject,subject_stance
0,1801955325785870502,"Today is June 15th, and in 142 days, Donald Trump will WIN the 2024 election

MAGA🇺🇸

https://t.co/gFYOKg6U3u https://t.co/sgJsMgwndm",positive,"confidence, optimism",entity,Donald Trump,supportive
1,1801955325785870502,"Today is June 15th, and in 142 days, Donald Trump will WIN the 2024 election

MAGA🇺🇸

https://t.co/gFYOKg6U3u https://t.co/sgJsMgwndm",positive,"confidence, optimism",event,2024 US presidential election,supportive
2,1801955324200714325,"Attorney General Merrick Garland will not be prosecuted for contempt of Congress because his refusal to turn over audio of President Joe Biden’s interview in his classified documents case “did not constitute a crime,"" the Justice Department said. MORE: https://t.co/fpMUAOUS2V https://t.co/cc6ZAH3buD",positive,NA,entity,Attorney General Merrick Garland,supportive
3,1801955324200714325,"Attorney General Merrick Garland will not be prosecuted for contempt of Congress because his refusal to turn over audio of President Joe Biden’s interview in his classified documents case “did not constitute a crime,"" the Justice Department said. MORE: https://t.co/fpMUAOUS2V https://t.co/cc6ZAH3buD",positive,NA,event,Prosecution for contempt of Congress,nonsupportive
4,1801955316206043403,"@Bubblebathgirl We know it and the world knows it. But Jill Biden and the Dems don’t know it? They don’t care, they want Biden, so they can continue to put words in his mouth and use him as a puppet to get their Marxist policies passed.",negative,"anger, distrust",entity,Jill Biden,nonsupportive
5,1801955316206043403,"@Bubblebathgirl We know it and the world knows it. But Jill Biden and the Dems don’t know it? They don’t care, they want Biden, so they can continue to put words in his mouth and use him as a puppet to get their Marxist policies passed.",negative,"anger, distrust",entity,Joe Biden,supportive
6,1801955314524426590,"G7 diplomatic sources worry about Joe Biden's mental health, stating that he is worse than ever
 
https://t.co/r8aJaIfc5h",negative,"concern, alarm",entity,Joe Biden,nonsupportive
7,1801955178867839231,"Yeah, we agree that it's ""tyrannical.""  Something a dictator would do.👇

But Biden is just a blob of protoplasm at this point.  We're up against a much bigger problem.

People, you'd better get out and vote in November.  They are going to cheat like hell.",negative,"anger, concern",entity,Biden,nonsupportive
8,1801955178867839231,"Yeah, we agree that it's ""tyrannical.""  Something a dictator would do.👇

But Biden is just a blob of protoplasm at this point.  We're up against a much bigger problem.

People, you'd better get out and vote in November.  They are going to cheat like hell.",negative,"anger, concern",event,presidential election in November,supportive
9,1801955115055587621,"The Four types of Republicans:

1. MAGA - not conservatives, just fans of Trump. He can do no wrong. The Kardashian fans of right wing politics.

2. Trump? Meh, ok - secretly wish he wasn't the nominee but will vote for him. Better than Biden!

3. Never Again Trump - former Trump",negative,"anger, disgust, frustration",entity,Trump,nonsupportive
10,1801955115055587621,"The Four types of Republicans:

1. MAGA - not conservatives, just fans of Trump. He can do no wrong. The Kardashian fans of right wing politics.

2. Trump? Meh, ok - secretly wish he wasn't the nominee but will vote for him. Better than Biden!

3. Never Again Trump - former Trump",negative,"anger, disgust, frustration",event,nomination,supportive
11,1801955115055587621,"The Four types of Republicans:

1. MAGA - not conservatives, just fans of Trump. He can do no wrong. The Kardashian fans of right wing politics.

2. Trump? Meh, ok - secretly wish he wasn't the nominee but will vote for him. Better than Biden!

3. Never Again Trump - former Trump",negative,"anger, disgust, frustration",entity,Biden,nonsupportive
12,1801955044159320471,"@PanRationalis @MomsDemand Yes, because the text of the law clearly states “by a single function of the trigger.” The text does not state “possible firing rate.” 

Congress can amend the law to define machine gun based on rate of fire, but they haven’t done so. Thus, the law remains based on the trigger.",negative,NA,entity,Congress,supportive
13,1801955044159320471,"@PanRationalis @MomsDemand Yes, because the text of the law clearly states “by a single function of the trigger.” The text does not state “possible firing rate.” 

Congress can amend the law to define machine gun based on rate of fire, but they haven’t done so. Thus, the law remains based on the trigger.",negative,NA,event,machine gun law definition,neutral
14,1801955017043439703,"BREAKING: Joe Biden says illegal immigrants will leave the United States if Donald Trump becomes President in 2024.

What's Your Reaction? https://t.co/dTptGmhzsP",negative,"anger, concern, fear",entity,Donald Trump,supportive
