,tweet_id,tweet_text,sentiment,emotion,subject_type,subject,subject_stance
0,1801469283517558797,"@DAISY19464 FUN FACT: he's been losing an average of 20% voters to Nikki Haley in the primaries.

You know, after telling her voters ""we don't want you.""

And go abread, tell me he didn't say that, because it sounds totally nuts. But he did.",negative,"anger, distrust",entity,Donald Trump,nonsupportive
1,1801469283517558797,"@DAISY19464 FUN FACT: he's been losing an average of 20% voters to Nikki Haley in the primaries.

You know, after telling her voters ""we don't want you.""

And go abread, tell me he didn't say that, because it sounds totally nuts. But he did.",negative,"anger, distrust",event/topic,Donald Trump's statements about Nikki Haley voters,negative
2,1801469038016503863,"On this day in 1946, a legend was born

Happy birthday @realDonaldTrump https://t.co/Zg0JAjJKvQ",positive,NA,entity,Donald Trump,supportive
3,1801468996921045377,"Running in a blue state, Hogan needs Dems ... but he also needs every last MAGA voter in the state to vote for him. (There are some, for sure --- Trump signs are everywhere out in the rural areas.) They may see this diss as a good reason to leave that spot on the ballot blank.",negative,NA,entity,MAGA voters,nonsupportive
4,1801468996921045377,"Running in a blue state, Hogan needs Dems ... but he also needs every last MAGA voter in the state to vote for him. (There are some, for sure --- Trump signs are everywhere out in the rural areas.) They may see this diss as a good reason to leave that spot on the ballot blank.",negative,NA,event,Trump signs in rural areas,neutral
5,1801468935239270833,Donald Trump getting Randy with Rand Paul. Will the Putin butt-licker visit Donny in prison?,negative,"anger, contempt",entity,Donald Trump,nonsupportive
6,1801468935239270833,Donald Trump getting Randy with Rand Paul. Will the Putin butt-licker visit Donny in prison?,negative,"anger, contempt",person,Rand Paul,neutral
7,1801468935239270833,Donald Trump getting Randy with Rand Paul. Will the Putin butt-licker visit Donny in prison?,negative,"anger, contempt",entity,Putin,supportive
8,1801468903165399194,"1946 was a popular year for U.S. Presidents to be born… Bill Clinton, George W. Bush, and Donald Trump were all born that year… https://t.co/gOaUBOYX96",positive,NA,entity,Donald Trump,supportive
9,1801468903165399194,"1946 was a popular year for U.S. Presidents to be born… Bill Clinton, George W. Bush, and Donald Trump were all born that year… https://t.co/gOaUBOYX96",positive,NA,entity,George W. Bush,supportive
