,tweet_id,tweet_text,sentiment,emotion,subject_type,subject,subject_stance
0,1.8061149194500265e+18,"It’s fair to say, that if Joe Biden does not care about his own granddaughter, Navy Joan —he sure as shit does not give a flying corn-pop about Lisa Kirnos, a little innocent girl, killed while enjoying the beach with family in Crimea.",negative,"anger, disgust, concern",entity,Joe Biden,nonsupportive
1,1.8061149194500265e+18,"It’s fair to say, that if Joe Biden does not care about his own granddaughter, Navy Joan —he sure as shit does not give a flying corn-pop about Lisa Kirnos, a little innocent girl, killed while enjoying the beach with family in Crimea.",negative,"anger, disgust, concern",event,Lisa Kirnos' death in Crimea,negative
2,1.8061149194500265e+18,"It’s fair to say, that if Joe Biden does not care about his own granddaughter, Navy Joan —he sure as shit does not give a flying corn-pop about Lisa Kirnos, a little innocent girl, killed while enjoying the beach with family in Crimea.",negative,"anger, disgust, concern",person,Lisa Kirnos,supportive
3,1.8061148417797407e+18,President Biden with @MarkHamill https://t.co/JNdhy54LZ2,negative,"distrust, anger",entity,President Biden,nonsupportive
4,1.8061148171384177e+18,"Buying “ultra right” beer is not “winning.” Well, it’s winning for the company and “conservative” e-girl grifters that get sponsorship deals for saying they N-word, but ultimately it’s an example of how the Right is filled with way too many people that are more concerned with how https://t.co/W3ifeKVWm1",negative,"anger, concern",entity,the Right,nonsupportive
5,1.8061148171384177e+18,"Buying “ultra right” beer is not “winning.” Well, it’s winning for the company and “conservative” e-girl grifters that get sponsorship deals for saying they N-word, but ultimately it’s an example of how the Right is filled with way too many people that are more concerned with how https://t.co/W3ifeKVWm1",negative,"anger, concern",topic,ultra right beer,negative
6,1.8061148064887767e+18,"Adam Kinzinger declares that 'as a proud conservative,' he's endorsing President Biden
https://t.co/HgI6r5BMwe",positive,NA,entity,Adam Kinzinger,nonsupportive
7,1.8061148064887767e+18,"Adam Kinzinger declares that 'as a proud conservative,' he's endorsing President Biden
https://t.co/HgI6r5BMwe",positive,NA,entity,President Biden,supportive
8,1.8061148064887767e+18,"Adam Kinzinger declares that 'as a proud conservative,' he's endorsing President Biden
https://t.co/HgI6r5BMwe",positive,NA,event,endorsement of President Biden,positive
9,1.806114795294172e+18,Is she serious? We know who is to blame. Trump had the strictest policies. Biden removed them on day 1! Stop lies. Do your fn job! It’s disgusting!,negative,"anger, disgust",entity,Trump,supportive
