,tweet_id,tweet_text,sentiment,emotion,subject_type,subject,subject_stance
0,1.7970261782318328e+18,"I’m willing to settle this election with a Trump/Biden dance off.
We’ve gone off the deep end already, at least we know who the winner will be.",positive,mirth,event,US presidential election dance off between Trump and Biden,supportive
1,1.797026177112056e+18,"Psaki says the Biden campaign needs to move away from talking about ""accomplishments"" and instead focus on Trump. https://t.co/azgjUXxneL",negative,"concern, criticism",entity,Biden campaign,nonsupportive
2,1.797026177112056e+18,"Psaki says the Biden campaign needs to move away from talking about ""accomplishments"" and instead focus on Trump. https://t.co/azgjUXxneL",negative,"concern, criticism",event,Trump,supportive
3,1.7970261722511155e+18,"I agree, @RepJamesComer and @Jim_Jordan are part of the problem. They know many places they could go to level the playing field, including addressing the China crimes being covered up by Monaco, Gensler, Biden, Sullivan, etc. But they won't go there. Something is wrong. @gc22gc",negative,anger,entity,@RepJamesComer,nonsupportive
4,1.7970261722511155e+18,"I agree, @RepJamesComer and @Jim_Jordan are part of the problem. They know many places they could go to level the playing field, including addressing the China crimes being covered up by Monaco, Gensler, Biden, Sullivan, etc. But they won't go there. Something is wrong. @gc22gc",negative,anger,entity,@Jim_Jordan,nonsupportive
5,1.7970261722511155e+18,"I agree, @RepJamesComer and @Jim_Jordan are part of the problem. They know many places they could go to level the playing field, including addressing the China crimes being covered up by Monaco, Gensler, Biden, Sullivan, etc. But they won't go there. Something is wrong. @gc22gc",negative,anger,event,leveling the playing field,neutral
6,1.7970261722511155e+18,"I agree, @RepJamesComer and @Jim_Jordan are part of the problem. They know many places they could go to level the playing field, including addressing the China crimes being covered up by Monaco, Gensler, Biden, Sullivan, etc. But they won't go there. Something is wrong. @gc22gc",negative,anger,topic,China crimes,negative
7,1.7970261627970683e+18,@Acyn Marco Rubio will say and do anything to be Donald Trump’s vice president. He has grown increasingly loco. Remember when he was called “the savior of the Republican Party”? He has gone into a deep downward spiral. https://t.co/L9fPFuguTD,negative,"anger, concern",entity,Marco Rubio,nonsupportive
8,1.7970261627970683e+18,@Acyn Marco Rubio will say and do anything to be Donald Trump’s vice president. He has grown increasingly loco. Remember when he was called “the savior of the Republican Party”? He has gone into a deep downward spiral. https://t.co/L9fPFuguTD,negative,"anger, concern",event,being Donald Trump’s vice president,negative
9,1.797026096799761e+18,"@9mm_smg But, then, there's another option: vote for Kennedy, and make both Biden and Trump go away for good. In my mind, it's the only way out of the political quagmire; in your terms, a kind of win-win ""spite from the center""; this way, providing for two sets of ""smug faces crying.""",negative,"anger, frustration",entity,Biden,nonsupportive
10,1.797026096799761e+18,"@9mm_smg But, then, there's another option: vote for Kennedy, and make both Biden and Trump go away for good. In my mind, it's the only way out of the political quagmire; in your terms, a kind of win-win ""spite from the center""; this way, providing for two sets of ""smug faces crying.""",negative,"anger, frustration",entity,Trump,supportive
11,1.7970259515129288e+18,"🚨🇺🇸 BREAKING: Biden flew to Philadelphia 🔔 for a campaign event and was met with protests mixed w/ MAGA, socialists, and other city natives.

Our team of Communists went to investigate.

Hear what Philadelphians have to say about America, Biden, and how to save their city 👇 https://t.co/tAUUvZzeGk",negative,"anger, distrust",entity,Philadelphia,neutral
12,1.7970259515129288e+18,"🚨🇺🇸 BREAKING: Biden flew to Philadelphia 🔔 for a campaign event and was met with protests mixed w/ MAGA, socialists, and other city natives.

Our team of Communists went to investigate.

Hear what Philadelphians have to say about America, Biden, and how to save their city 👇 https://t.co/tAUUvZzeGk",negative,"anger, distrust",event,Biden campaign event,nonsupportive
13,1.7970259515129288e+18,"🚨🇺🇸 BREAKING: Biden flew to Philadelphia 🔔 for a campaign event and was met with protests mixed w/ MAGA, socialists, and other city natives.

Our team of Communists went to investigate.

Hear what Philadelphians have to say about America, Biden, and how to save their city 👇 https://t.co/tAUUvZzeGk",negative,"anger, distrust",topic,"MAGA supporters, socialists, city natives",negative
14,1.7970259515129288e+18,"🚨🇺🇸 BREAKING: Biden flew to Philadelphia 🔔 for a campaign event and was met with protests mixed w/ MAGA, socialists, and other city natives.

Our team of Communists went to investigate.

Hear what Philadelphians have to say about America, Biden, and how to save their city 👇 https://t.co/tAUUvZzeGk",negative,"anger, distrust",entity,Communists,supportive
15,1.7970259241915315e+18,"The end of 
DONALD TRUMP ERA 
The Wikipedia entry for Donald Trump now highlights “felony” literally in the second sentence, long before mentioning that he’s the frontrunner to be the 47th president. This game is so obvious &amp; becomes more disgusting by the day.
#riptrump https://t.co/GODZCkNQqZ",negative,"disgust, resentment",entity,Donald Trump,nonsupportive
16,1.7970259241915315e+18,"The end of 
DONALD TRUMP ERA 
The Wikipedia entry for Donald Trump now highlights “felony” literally in the second sentence, long before mentioning that he’s the frontrunner to be the 47th president. This game is so obvious &amp; becomes more disgusting by the day.
#riptrump https://t.co/GODZCkNQqZ",negative,"disgust, resentment",event,Donald Trump's Wikipedia entry,negative
17,1.797025892436177e+18,I’m willing to concede that Biden might have over-stimulated the economy in 2021. But here’s the thing: Biden’s 2021 fiscal stimulus was $2 trillion. Trump’s 2020 fiscal stimulus was $3 trillion. Why is this never blamed for subsequent inflation?,negative,"anger, concern",entity,Donald Trump,supportive
