,tweet_id,tweet_text,sentiment,emotion,subject_type,subject,subject_stance
0,1803800027636093077,"This piano teacher from Cornwall…lifelong Conservative is now voting for Reform. Loving the manifesto! Every day, something new and something better. Looking forward to Camelot Castle Rally tomorrow ⁦@JohnMappin⁩ https://t.co/K7RbM0a7xT",positive,"excitement, enthusiasm",entity,Conservative Party,nonsupportive
1,1803800027636093077,"This piano teacher from Cornwall…lifelong Conservative is now voting for Reform. Loving the manifesto! Every day, something new and something better. Looking forward to Camelot Castle Rally tomorrow ⁦@JohnMappin⁩ https://t.co/K7RbM0a7xT",positive,"excitement, enthusiasm",event,Camelot Castle Rally,supportive
2,1803799993867812875,"They always tell you what they’re going to do. “I will stop Trump from becoming President again by Constitutional means.”-Joe Biden.
The White House set all the law-fare in motion right after he announced. It included all of them. Colangelo, Willis, Wade etc.
Wade had two 8 hour https://t.co/e6ipLmPLY9",negative,"anger, distrust",entity,Donald Trump,supportive
3,1803799993867812875,"They always tell you what they’re going to do. “I will stop Trump from becoming President again by Constitutional means.”-Joe Biden.
The White House set all the law-fare in motion right after he announced. It included all of them. Colangelo, Willis, Wade etc.
Wade had two 8 hour https://t.co/e6ipLmPLY9",negative,"anger, distrust",event,Joe Biden's campaign to stop Donald Trump from becoming President again,nonsupportive
4,1803799976461349245,"The Biden administration is an embarrassment. They have no compassion and can't even say her name. How many times has Mayorkas apologized and acted like he didn't have blood on his hands.  What a DISGRACE! 

Obama-era wingman Eric Holder, who ignored a congressional subpoena, is https://t.co/1vqbQmFthZ",negative,"anger, disgust",entity,Biden administration,nonsupportive
5,1803799976461349245,"The Biden administration is an embarrassment. They have no compassion and can't even say her name. How many times has Mayorkas apologized and acted like he didn't have blood on his hands.  What a DISGRACE! 

Obama-era wingman Eric Holder, who ignored a congressional subpoena, is https://t.co/1vqbQmFthZ",negative,"anger, disgust",person,Mayorkas,negative
6,1803799976461349245,"The Biden administration is an embarrassment. They have no compassion and can't even say her name. How many times has Mayorkas apologized and acted like he didn't have blood on his hands.  What a DISGRACE! 

Obama-era wingman Eric Holder, who ignored a congressional subpoena, is https://t.co/1vqbQmFthZ",negative,"anger, disgust",event/topic,bipartisan congressional subpoena,supportive
7,1803799976461349245,"The Biden administration is an embarrassment. They have no compassion and can't even say her name. How many times has Mayorkas apologized and acted like he didn't have blood on his hands.  What a DISGRACE! 

Obama-era wingman Eric Holder, who ignored a congressional subpoena, is https://t.co/1vqbQmFthZ",negative,"anger, disgust",entity,Eric Holder,nonsupportive
8,1803799972376175064,"Joe Biden’s America Is Endangering Our Country; More than 1,500 migrants from the ISIS Hotbed of Tajikistan are known to have crossed the border between October 2020 and May 2024.

Prior to October 2020, the previous 14 years only saw 26 Tajik nationals crossed the border. https://t.co/YHI8MFjw4r",negative,"anger, concern",entity,Tajikistan,nonsupportive
9,1803799972376175064,"Joe Biden’s America Is Endangering Our Country; More than 1,500 migrants from the ISIS Hotbed of Tajikistan are known to have crossed the border between October 2020 and May 2024.

Prior to October 2020, the previous 14 years only saw 26 Tajik nationals crossed the border. https://t.co/YHI8MFjw4r",negative,"anger, concern",event,migrant crossings between USA and Tajikistan,negative
10,1803799968777396500,"Its AI ! 
Its faked !
Its erm dementia, Biden, if it is even him, isnt running fuck all. 
He cant even make the toilet",negative,"anger, frustration, distrust",entity,Biden,nonsupportive
11,1803799968777396500,"Its AI ! 
Its faked !
Its erm dementia, Biden, if it is even him, isnt running fuck all. 
He cant even make the toilet",negative,"anger, frustration, distrust",event,presidential election,neutral
12,1803799968777396500,"Its AI ! 
Its faked !
Its erm dementia, Biden, if it is even him, isnt running fuck all. 
He cant even make the toilet",negative,"anger, frustration, distrust",topic,election integrity,negative
13,1803799944064536839,"'The Cartels Know This': Biden's Border Crisis Pushes Montana's Indian Country to the Brink
https://t.co/89ibn8Stsv",negative,"concern, anger",entity,Biden's Border Crisis,nonsupportive
14,1803799944064536839,"'The Cartels Know This': Biden's Border Crisis Pushes Montana's Indian Country to the Brink
https://t.co/89ibn8Stsv",negative,"concern, anger",event,Montana's Indian Country crisis,supportive
15,1803799904143516091,"MSNBC’s Lisa Rubin: Trump saying that Biden’s DOJ was pulling ""D.A. Alvin Bragg’s strings"" is ""dangerously and perniciously racist.""

This is why you must ignore them when they call you bad names. They want to distract you as they turn America into a banana republic hellscape. https://t.co/H5jq40RHER",negative,"anger, fury",entity,Donald Trump,supportive
16,1803799904143516091,"MSNBC’s Lisa Rubin: Trump saying that Biden’s DOJ was pulling ""D.A. Alvin Bragg’s strings"" is ""dangerously and perniciously racist.""

This is why you must ignore them when they call you bad names. They want to distract you as they turn America into a banana republic hellscape. https://t.co/H5jq40RHER",negative,"anger, fury",topic,banana republic hellscape,negative
17,1803799875240493137,"After denials at the House of Commons Health Committee in Ottawa, one of Canada's most prominent ""safe supply"" proponents admits kids are accessing diverted ""safe supply"".

@Conservative_BC will end the dangerous NDP-Liberal legalization experiment.#bcpoli https://t.co/YcJnELany4",negative,"anger, concern",topic,NDP-Liberal legalization experiment,negative
18,1803799875240493137,"After denials at the House of Commons Health Committee in Ottawa, one of Canada's most prominent ""safe supply"" proponents admits kids are accessing diverted ""safe supply"".

@Conservative_BC will end the dangerous NDP-Liberal legalization experiment.#bcpoli https://t.co/YcJnELany4",negative,"anger, concern",entity,@Conservative_BC,supportive
19,1803799849306841320,@JRubinBlogger Didn’t the Supreme Court rule in favor of the abortion pill last week?  Doesn’t sound very MAGA to me.,negative,"disapproval, distrust",topic,abortion pill,supportive
20,1803799849306841320,@JRubinBlogger Didn’t the Supreme Court rule in favor of the abortion pill last week?  Doesn’t sound very MAGA to me.,negative,"disapproval, distrust",event,Supreme Court ruling on abortion pill,negative
21,1803799804226761134,"I am just awestruck at Vietnam’s polyamorous response to the polycrisis. (And props to the author/editor for élan). 

Vietnam’s ‘bamboo diplomacy’ triumphs with visits from Biden, Xi and now Putin https://t.co/TsMggkdSZR https://t.co/uWqPmOqKNR",positive,"awe, appreciation",entity,Vietnam,neutral
