,tweet_id,tweet_text,sentiment,emotion,subject_type,subject,subject_stance
0,1800866730291671510,"The “most pro LGBT president” assigned to Biden (notice how the phrase is the same?) is like saying the “the most clean partner” because they’re the first one that wipes. 

The bar is in hell with Reagan whose admin laughed at AIDs.",negative,"anger, disdain",entity,Joe Biden,nonsupportive
1,1800866730291671510,"The “most pro LGBT president” assigned to Biden (notice how the phrase is the same?) is like saying the “the most clean partner” because they’re the first one that wipes. 

The bar is in hell with Reagan whose admin laughed at AIDs.",negative,"anger, disdain",event,AIDs epidemic during Reagan admin,negative
2,1800866697416761762,"The discourse that came from Chappel saying she wont perform at the white house feels  soo many levels of unreal to me. Y'all calling Biden the ""Most pro lgbt"" President when he hasnt realistically done much to  helo lgbtq Americans AT ALL. Just empty promises and pride flags.",negative,"anger, disgust",entity,Chappel,supportive
3,1800866697416761762,"The discourse that came from Chappel saying she wont perform at the white house feels  soo many levels of unreal to me. Y'all calling Biden the ""Most pro lgbt"" President when he hasnt realistically done much to  helo lgbtq Americans AT ALL. Just empty promises and pride flags.",negative,"anger, disgust",event,Biden not doing enough for LGBTQ Americans,negative
4,1800866697416761762,"The discourse that came from Chappel saying she wont perform at the white house feels  soo many levels of unreal to me. Y'all calling Biden the ""Most pro lgbt"" President when he hasnt realistically done much to  helo lgbtq Americans AT ALL. Just empty promises and pride flags.",negative,"anger, disgust",topic,LGBTQ rights,negative
5,1800866690835927129,"@llddiiss @Lucas_Gage_ Psyop to move black vote from Trump to Biden seems correct for the political climate.

However, I'm hoping that's not the case.",negative,"distrust, concern",entity,N@llddiiss,nonsupportive
6,1800866690835927129,"@llddiiss @Lucas_Gage_ Psyop to move black vote from Trump to Biden seems correct for the political climate.

However, I'm hoping that's not the case.",negative,"distrust, concern",event,manipulation of black vote,negative
7,1800866690835927129,"@llddiiss @Lucas_Gage_ Psyop to move black vote from Trump to Biden seems correct for the political climate.

However, I'm hoping that's not the case.",negative,"distrust, concern",entity,Trump,supportive
8,1800866683189658008,"I'm an enthusiastic Biden supporter.  Not just because he's working his butt off for all Americans everyday but,
Because he's a decent, caring human being. 🇺🇸 https://t.co/cR5kQ05m6l",positive,"enthusiasm, respect, appreciation",entity,Biden,supportive
9,1800866560732753994,"The food court shooter had 11 #prior #arrests and the bus hijacker had 19 #prior #arrests. 

Why are we allowing this as a society?

We are allowing our society to become more dangerous so that incarceration statistics look prettier and make us #feel better. Absolutely absurd… https://t.co/p9QeRHV28s",negative,"anger, concern, frustration",entity,incarceration statistics,nonsupportive
10,1800866548514693393,#MAGA wants to F*ck with your retirement and keep seniors sick and financially dependent on their families (at least until the workhouses can be rebuilt).,negative,"anger, resentment, concern, frustration",entity,#MAGA,nonsupportive
11,1800866548514693393,#MAGA wants to F*ck with your retirement and keep seniors sick and financially dependent on their families (at least until the workhouses can be rebuilt).,negative,"anger, resentment, concern, frustration",event,workhouses rebuilding,supportive
