,tweet_id,tweet_text,sentiment,emotion,subject_type,subject,subject_stance
0,1801632064737054764,"@GiorgiaMeloni @Pontifex @Pontifex_it Looking super sharp Queen.  Fantastic.  This picture makes you look very kind and angelic.  I love how yesterday you help watch over Biden.  It shows me you love and respect the older people.  But I’m truly sorry for the burden it might had cause.  Thank you Giorgia, you are",positive,"['admiration', 'appreciation']",entity,Giorgia Meloni,supportive
1,1801632042544746812,"GOP congressional candidate Anthony Hudson (MI-08) posts a TikTok featuring an AI-generated MLK Jr. voice:
 
""I have another dream! Yes, it is me, Martin Luther King. I came back from the dead to say something ... Anthony Hudson will be Michigan 8th District's next congressman."" https://t.co/8BarOfXfI2",positive,"['excitement', 'happiness']",entity,Anthony Hudson,supportive
2,1801632042544746812,"GOP congressional candidate Anthony Hudson (MI-08) posts a TikTok featuring an AI-generated MLK Jr. voice:
 
""I have another dream! Yes, it is me, Martin Luther King. I came back from the dead to say something ... Anthony Hudson will be Michigan 8th District's next congressman."" https://t.co/8BarOfXfI2",positive,"['excitement', 'happiness']",topic,congressional candidate Michigan 8th District,supportive
3,1801632035930284058,Happy Birthday Mr. President! #Trump2024  #MAGA4EVR #SonsnDaughtersofLiberty https://t.co/1Jg34wmb6k,positive,NA,entity,Donald Trump,supportive
4,1801632035930284058,Happy Birthday Mr. President! #Trump2024  #MAGA4EVR #SonsnDaughtersofLiberty https://t.co/1Jg34wmb6k,positive,NA,topic,MAGA4EVR,positive
5,1801631985753825544,I'm proud to support the Texas Conservative Commitment. Looking forward to working with @TPPF and my colleagues in the Texas House build on our accomplishments from last session and to pass this strong conservative agenda.  #txlege,positive,NA,topic,Texas Conservative Commitment,supportive
6,1801631985753825544,I'm proud to support the Texas Conservative Commitment. Looking forward to working with @TPPF and my colleagues in the Texas House build on our accomplishments from last session and to pass this strong conservative agenda.  #txlege,positive,NA,entity,TPPF (Texas Public Policy Foundation),supportive
7,1801631985753825544,I'm proud to support the Texas Conservative Commitment. Looking forward to working with @TPPF and my colleagues in the Texas House build on our accomplishments from last session and to pass this strong conservative agenda.  #txlege,positive,NA,event,building on accomplishments from last session,neutral
8,1801631985753825544,I'm proud to support the Texas Conservative Commitment. Looking forward to working with @TPPF and my colleagues in the Texas House build on our accomplishments from last session and to pass this strong conservative agenda.  #txlege,positive,NA,topic,conservative agenda,supportive
9,1801631978275409934,"Joe Biden won’t make it another 4 months,  let alone 4 more years.",positive,relief,entity,Joe Biden,nonsupportive
10,1801631976090440160,House Approves Amendment to Stop Biden From Funding Abortions in the Military https://t.co/A3ZNaabcjq,positive,none,entity,Biden,nonsupportive
11,1801631976090440160,House Approves Amendment to Stop Biden From Funding Abortions in the Military https://t.co/A3ZNaabcjq,positive,none,event,House Approving Amendment to Stop Funding Abortions in the Military,supportive
12,1801631949447991527,"Speaker Mike Johnson tried to claim to Sean Hannity that Donald Trump didn’t trash Milwaukee in his meeting with House Republicans on Thursday, despite the fact that Trump admitted he made the insult.
https://t.co/YSWSBAGQSO",negative,NA,entity,Donald Trump,nonsupportive
13,1801631949447991527,"Speaker Mike Johnson tried to claim to Sean Hannity that Donald Trump didn’t trash Milwaukee in his meeting with House Republicans on Thursday, despite the fact that Trump admitted he made the insult.
https://t.co/YSWSBAGQSO",negative,NA,event,meeting with House Republicans on Thursday,neutral
14,1801631948600918210,BREAKING NEWS: JUSTICE CLEARANCE THOMAS ANNOUNCES HE WILL VACATION THIS YEAR ON A PRIVATE ISLAND OWNED BY BUMP STOCK INC.,negative,NA,entity,Bump Stock Inc.,supportive
15,1801631948600918210,BREAKING NEWS: JUSTICE CLEARANCE THOMAS ANNOUNCES HE WILL VACATION THIS YEAR ON A PRIVATE ISLAND OWNED BY BUMP STOCK INC.,negative,NA,event,vacation of Justice Clarence Thomas,neutral
16,1801631934344216751,Jill Biden is doing her best to hold onto money and power.,negative,anger,entity,Jill Biden,nonsupportive
17,1801631860130517085,"If you think shutting down InfoWars and Alex Jones 
is a Good Thing

You are a Bad Person",negative,"['anger', 'distrust']",entity,InfoWars,nonsupportive
18,1801631860130517085,"If you think shutting down InfoWars and Alex Jones 
is a Good Thing

You are a Bad Person",negative,"['anger', 'distrust']",entity,Alex Jones,nonsupportive
19,1801631822058766413,"@GuntherEagleman Biden's vigor is impressive.
https://t.co/t796OxpbXM",positive,NA,entity,Biden,supportive
20,1801631809161056717,"Bro, I'm a 25 year old entrepreneur trying to grow in the real estate business. Biden has been hurting young entrepreneurs like myself and others with these stupid high interest rates and has made things too expensive to afford. I'm voting for Trump so we can have affordability",negative,"anger, concern",entity,Biden,nonsupportive
21,1801631809161056717,"Bro, I'm a 25 year old entrepreneur trying to grow in the real estate business. Biden has been hurting young entrepreneurs like myself and others with these stupid high interest rates and has made things too expensive to afford. I'm voting for Trump so we can have affordability",negative,"anger, concern",topic,high interest rates,negative
22,1801631809161056717,"Bro, I'm a 25 year old entrepreneur trying to grow in the real estate business. Biden has been hurting young entrepreneurs like myself and others with these stupid high interest rates and has made things too expensive to afford. I'm voting for Trump so we can have affordability",negative,"anger, concern",event,US presidential election,supportive
23,1801631773161340989,@nypost The Italian prime minister's expressions are great. This was her best in pretending to be joe biden https://t.co/79KZDK7omz,negative,"['anger', 'resignation']",entity,Joe Biden,nonsupportive
24,1801631763426644459,"Maybe there's a reason that we only get to see Biden in a bunch of 12-second clips.  He's the least available, least public president in my lifetime.  He has every opportunity to prove his mental capacity but hides behind aids and ignored subpoenas.",negative,"concern, distrust",entity,Joe Biden,nonsupportive
25,1801631763426644459,"Maybe there's a reason that we only get to see Biden in a bunch of 12-second clips.  He's the least available, least public president in my lifetime.  He has every opportunity to prove his mental capacity but hides behind aids and ignored subpoenas.",negative,"concern, distrust",event,public appearances,negative
26,1801631727900889358,@VABVOX @ScottforFlorida he is pure evil,negative,anger,entity,Donald Trump,nonsupportive
27,1801631725690241403,"There is a concerted effort on the part of a shadow government to deliberately push Joe Biden to the front of the line to expose his intellectual and cognitive weakness and derivatively, US weakness. This is not done by accident. This is done as a concerted effort deliberately.",negative,concerned,entity,Joe Biden,nonsupportive
28,1801631725690241403,"There is a concerted effort on the part of a shadow government to deliberately push Joe Biden to the front of the line to expose his intellectual and cognitive weakness and derivatively, US weakness. This is not done by accident. This is done as a concerted effort deliberately.",negative,concerned,topic,US weakness,supportive
29,1801631723748229396,"🚀 $MAGAVT Meme Contest Alert!  Win $300 in $ETH !!  

RULES:

1. Like, RT and Follow this post!
2.  POST A #TRUMP meme in replies. 
3. Tag 2 friends &amp; use #MAGAVT. 

Ends June 21, 8 PM UTC. Ready, set, meme!  #10000x #memecoins2024 https://t.co/gOU9JF0zn8",positive,"['anger', 'frustration', 'enthusiasm']",entity,Donald Trump,supportive
30,1801631723748229396,"🚀 $MAGAVT Meme Contest Alert!  Win $300 in $ETH !!  

RULES:

1. Like, RT and Follow this post!
2.  POST A #TRUMP meme in replies. 
3. Tag 2 friends &amp; use #MAGAVT. 

Ends June 21, 8 PM UTC. Ready, set, meme!  #10000x #memecoins2024 https://t.co/gOU9JF0zn8",positive,"['anger', 'frustration', 'enthusiasm']",topic,meme contest,supportive
31,1801631723748229396,"🚀 $MAGAVT Meme Contest Alert!  Win $300 in $ETH !!  

RULES:

1. Like, RT and Follow this post!
2.  POST A #TRUMP meme in replies. 
3. Tag 2 friends &amp; use #MAGAVT. 

Ends June 21, 8 PM UTC. Ready, set, meme!  #10000x #memecoins2024 https://t.co/gOU9JF0zn8",positive,"['anger', 'frustration', 'enthusiasm']",event,MAGA VT Meme Contest,supportive
32,1801631709974220962,Biden embraces surprised-looking Pope Francis with forehead-to-forehead hug at G7 summit https://t.co/K4VAFHst6y https://t.co/Kp8kGMdPVi,neutral,NA,event,G7 summit,NA
33,1801631709974220962,Biden embraces surprised-looking Pope Francis with forehead-to-forehead hug at G7 summit https://t.co/K4VAFHst6y https://t.co/Kp8kGMdPVi,neutral,NA,entity,Pope Francis,positive
34,1801631703502332113,"@Sinfulskin2 Is there a way to win in 2024, add more justices, impeach corrupt ones and reverse roe and immunity charges?",negative,"['anger', 'concern']",event,2024 US presidential election,supportive
35,1801631703502332113,"@Sinfulskin2 Is there a way to win in 2024, add more justices, impeach corrupt ones and reverse roe and immunity charges?",negative,"['anger', 'concern']",entity,justices,nonsupportive
36,1801631703502332113,"@Sinfulskin2 Is there a way to win in 2024, add more justices, impeach corrupt ones and reverse roe and immunity charges?",negative,"['anger', 'concern']",topic,reversing Roe v. Wade,negative
37,1801631703502332113,"@Sinfulskin2 Is there a way to win in 2024, add more justices, impeach corrupt ones and reverse roe and immunity charges?",negative,"['anger', 'concern']",event,impeachment of corrupt politicians,supportive
38,1801631703456206874,@BurgerPilled @ZacOllie87 @JawaadMitchell @ArtCandee @AP I do not agree with a right leaning conservative supreme court that clearly shows a bias for big corporations and a crazy conservative group that does not care about the American people or children most affected by guns.,negative,"anger, concern",entity,conservative supreme court,nonsupportive
39,1801631703456206874,@BurgerPilled @ZacOllie87 @JawaadMitchell @ArtCandee @AP I do not agree with a right leaning conservative supreme court that clearly shows a bias for big corporations and a crazy conservative group that does not care about the American people or children most affected by guns.,negative,"anger, concern",group,crazy conservative group,nonsupportive
40,1801631703456206874,@BurgerPilled @ZacOllie87 @JawaadMitchell @ArtCandee @AP I do not agree with a right leaning conservative supreme court that clearly shows a bias for big corporations and a crazy conservative group that does not care about the American people or children most affected by guns.,negative,"anger, concern",topic,guns,supportive
41,1801631692311998819,"GOP SCOTUS does not act in the best interest of the republic!

Providing protection for a multiply indicted convicted felon is NORMAL?
@dscc @HouseDemocrats @TheJusticeDept 

THIS IS NOT NORMAL!
THIS SHIT IS CRIMINAL!",negative,"['anger', 'outrage']",entity,GOP SCOTUS,nonsupportive
