,tweet_id,tweet_text,sentiment,emotion,subject_type,subject,subject_stance
0,1802607108812419448,"Biden's 'deer in headlights' moment: Freezes onstage during fundraising event, Obama saves the day

Watch video: https://t.co/y9Sdu5z5rE

https://t.co/y9Sdu5z5rE",positive,amusement,entity,Obama,supportive
1,1802607108812419448,"Biden's 'deer in headlights' moment: Freezes onstage during fundraising event, Obama saves the day

Watch video: https://t.co/y9Sdu5z5rE

https://t.co/y9Sdu5z5rE",positive,amusement,event,fundraising event,neutral
2,1802607108812419448,"Biden's 'deer in headlights' moment: Freezes onstage during fundraising event, Obama saves the day

Watch video: https://t.co/y9Sdu5z5rE

https://t.co/y9Sdu5z5rE",positive,amusement,topic,Biden's performance,negative
3,1802606990134296711,"James Mattis, Donald Trump’s former Defense secretary: 
“Donald Trump is the first president in my lifetime who does not try to unite the American people—does not even pretend to try. Instead, he tries to divide us…We are witnessing the consequences of three years of this",negative,"['anger', 'disappointment']",entity,Donald Trump,nonsupportive
4,1802606990134296711,"James Mattis, Donald Trump’s former Defense secretary: 
“Donald Trump is the first president in my lifetime who does not try to unite the American people—does not even pretend to try. Instead, he tries to divide us…We are witnessing the consequences of three years of this",negative,"['anger', 'disappointment']",event,Trump presidency,negative
5,1802606930524848625,ATTENTION! REPOST THIS! The @CDCDirector and The Biden Administration are hiding covid numbers from the public. Only 35% of hospitals reported. They purposefully told the CDC to stop making it mandatory for hospitals to report covid numbers. This should be criminal! Media should,negative,"['anger', 'concern']",entity,Biden Administration,nonsupportive
6,1802606930524848625,ATTENTION! REPOST THIS! The @CDCDirector and The Biden Administration are hiding covid numbers from the public. Only 35% of hospitals reported. They purposefully told the CDC to stop making it mandatory for hospitals to report covid numbers. This should be criminal! Media should,negative,"['anger', 'concern']",event,hospitals reporting covid numbers,negative
7,1802606930524848625,ATTENTION! REPOST THIS! The @CDCDirector and The Biden Administration are hiding covid numbers from the public. Only 35% of hospitals reported. They purposefully told the CDC to stop making it mandatory for hospitals to report covid numbers. This should be criminal! Media should,negative,"['anger', 'concern']",topic,covid-19 data transparency,supportive
8,1802606895372378503,I Guess Biden was right (kind of). https://t.co/0P5Kuf6hSv,positive,NA,entity,Biden,supportive
9,1802606810957828410,"Had a great time campaigning yesterday with @drlukeevans, @NeilDotObrien and @TomTugendhat. Still finding undecided voters who can be convinced to vote Conservative! And no, I'm not following Tom around everywhere—just on the campaign trail! #VoteConservative https://t.co/RnmV8pP5dZ",positive,NA,entity,@NeilDotObrien,supportive
