,tweet_id,tweet_text,sentiment,emotion,subject_type,subject,subject_stance
0,1805747732361232597,"@khereva @Lindygeek @fan_democracy @cmclymer “Stopping Bibi’s genocide” needs a bit more definition: American won’t and shouldn’t try to stop Israel from pursuing and capturing the raping murderers who savaged Israel on 10/7 then hid inside civilian Gaza.
So what, specifically, can Biden do to change Bibi’s actions in Gaza?",negative,"anger, concern",entity,Bibi's genocide,nonsupportive
1,1805747732361232597,"@khereva @Lindygeek @fan_democracy @cmclymer “Stopping Bibi’s genocide” needs a bit more definition: American won’t and shouldn’t try to stop Israel from pursuing and capturing the raping murderers who savaged Israel on 10/7 then hid inside civilian Gaza.
So what, specifically, can Biden do to change Bibi’s actions in Gaza?",negative,"anger, concern",event,Israel on 10/7,negative
2,1805747732361232597,"@khereva @Lindygeek @fan_democracy @cmclymer “Stopping Bibi’s genocide” needs a bit more definition: American won’t and shouldn’t try to stop Israel from pursuing and capturing the raping murderers who savaged Israel on 10/7 then hid inside civilian Gaza.
So what, specifically, can Biden do to change Bibi’s actions in Gaza?",negative,"anger, concern",event,Gaza,neutral
3,1805747732361232597,"@khereva @Lindygeek @fan_democracy @cmclymer “Stopping Bibi’s genocide” needs a bit more definition: American won’t and shouldn’t try to stop Israel from pursuing and capturing the raping murderers who savaged Israel on 10/7 then hid inside civilian Gaza.
So what, specifically, can Biden do to change Bibi’s actions in Gaza?",negative,"anger, concern",entity,Israel,nonsupportive
4,1805747732361232597,"@khereva @Lindygeek @fan_democracy @cmclymer “Stopping Bibi’s genocide” needs a bit more definition: American won’t and shouldn’t try to stop Israel from pursuing and capturing the raping murderers who savaged Israel on 10/7 then hid inside civilian Gaza.
So what, specifically, can Biden do to change Bibi’s actions in Gaza?",negative,"anger, concern",event,capturing the raping murderers,negative
5,1805747732361232597,"@khereva @Lindygeek @fan_democracy @cmclymer “Stopping Bibi’s genocide” needs a bit more definition: American won’t and shouldn’t try to stop Israel from pursuing and capturing the raping murderers who savaged Israel on 10/7 then hid inside civilian Gaza.
So what, specifically, can Biden do to change Bibi’s actions in Gaza?",negative,"anger, concern",entity,Biden,supportive
6,1805747655051452685,"🚨 BREAKING — NEW TRUMP AD: ‘Biden's Border Bloodbath’

🔥🔥🔥🔥
https://t.co/KvGNFC2Ju3",negative,"anger, concern",entity,Donald Trump,supportive
7,1805747655051452685,"🚨 BREAKING — NEW TRUMP AD: ‘Biden's Border Bloodbath’

🔥🔥🔥🔥
https://t.co/KvGNFC2Ju3",negative,"anger, concern",event,border issue,negative
8,1805747655051452685,"🚨 BREAKING — NEW TRUMP AD: ‘Biden's Border Bloodbath’

🔥🔥🔥🔥
https://t.co/KvGNFC2Ju3",negative,"anger, concern",entity,Joe Biden,nonsupportive
9,1805747629680144854,"It turns out, climate change and global warming is expensive. 

The flooding in the Midwest, tornadoes in the south, hurricanes on the Gulf and Atlantic coasts. Billions more expensive to address than all of the incredibly positive investments President Biden has made in America.",positive,"anger, concern",entity,President Biden,supportive
10,1805747629680144854,"It turns out, climate change and global warming is expensive. 

The flooding in the Midwest, tornadoes in the south, hurricanes on the Gulf and Atlantic coasts. Billions more expensive to address than all of the incredibly positive investments President Biden has made in America.",positive,"anger, concern",event,climate change and global warming,negative
11,1805747629680144854,"It turns out, climate change and global warming is expensive. 

The flooding in the Midwest, tornadoes in the south, hurricanes on the Gulf and Atlantic coasts. Billions more expensive to address than all of the incredibly positive investments President Biden has made in America.",positive,"anger, concern",event,flooding in the Midwest,negative
12,1805747629680144854,"It turns out, climate change and global warming is expensive. 

The flooding in the Midwest, tornadoes in the south, hurricanes on the Gulf and Atlantic coasts. Billions more expensive to address than all of the incredibly positive investments President Biden has made in America.",positive,"anger, concern",event,tornadoes in the south,negative
13,1805747629680144854,"It turns out, climate change and global warming is expensive. 

The flooding in the Midwest, tornadoes in the south, hurricanes on the Gulf and Atlantic coasts. Billions more expensive to address than all of the incredibly positive investments President Biden has made in America.",positive,"anger, concern",event,hurricanes on the Gulf and Atlantic coasts,negative
14,1805747504622752244,"In case anyone missed it, the House judiciary committee released new information that shows CIA contractors colluding with the Biden campaign to discredit the Hunter Biden laptop story. 

Cc: @jaketapper",negative,"anger, distrust",entity,CIA contractors,nonsupportive
15,1805747504622752244,"In case anyone missed it, the House judiciary committee released new information that shows CIA contractors colluding with the Biden campaign to discredit the Hunter Biden laptop story. 

Cc: @jaketapper",negative,"anger, distrust",event,discrediting the Hunter Biden laptop story,supportive
16,1805747504622752244,"In case anyone missed it, the House judiciary committee released new information that shows CIA contractors colluding with the Biden campaign to discredit the Hunter Biden laptop story. 

Cc: @jaketapper",negative,"anger, distrust",topic,Biden campaign,supportive
