,tweet_id,tweet_text,sentiment,emotion,subject_type,subject,subject_stance
0,1804256660052910091,@ResisterSis20 JOE Biden thank you for all you do! We owe you!,positive,"gratitude, appreciation",entity,Joe Biden,supportive
1,1804256603178201478,Teamsters' leader lands speaking slot at GOP convention https://t.co/9F3pcucKL4,negative,NA,entity,GOP convention,nonsupportive
2,1804256597058715823,@POTUS WHY DID DEMOCRATS HAVE BLACKS ENSLAVED IN THE FIRST PLACE? DEMOCRATS WANTED FREE LABOR!!! REMEMBER Abraham Lincoln A REPUBLICAN FREED THE SLAVES!!! HISTORY LESSON OF THE DAY!!! IF YOU ARE BLACK DON`T TRUST THE DEMOCRATS!!! https://t.co/e47nnuPTW0,negative,"anger, resentment, distrust",entity,Democrats,nonsupportive
3,1804256597058715823,@POTUS WHY DID DEMOCRATS HAVE BLACKS ENSLAVED IN THE FIRST PLACE? DEMOCRATS WANTED FREE LABOR!!! REMEMBER Abraham Lincoln A REPUBLICAN FREED THE SLAVES!!! HISTORY LESSON OF THE DAY!!! IF YOU ARE BLACK DON`T TRUST THE DEMOCRATS!!! https://t.co/e47nnuPTW0,negative,"anger, resentment, distrust",event,enslavement of blacks by Democrats,negative
4,1804256597058715823,@POTUS WHY DID DEMOCRATS HAVE BLACKS ENSLAVED IN THE FIRST PLACE? DEMOCRATS WANTED FREE LABOR!!! REMEMBER Abraham Lincoln A REPUBLICAN FREED THE SLAVES!!! HISTORY LESSON OF THE DAY!!! IF YOU ARE BLACK DON`T TRUST THE DEMOCRATS!!! https://t.co/e47nnuPTW0,negative,"anger, resentment, distrust",entity,Abraham Lincoln,supportive
5,1804256597058715823,@POTUS WHY DID DEMOCRATS HAVE BLACKS ENSLAVED IN THE FIRST PLACE? DEMOCRATS WANTED FREE LABOR!!! REMEMBER Abraham Lincoln A REPUBLICAN FREED THE SLAVES!!! HISTORY LESSON OF THE DAY!!! IF YOU ARE BLACK DON`T TRUST THE DEMOCRATS!!! https://t.co/e47nnuPTW0,negative,"anger, resentment, distrust",party,Republican Party,supportive
6,1804256545321996712,@SenWarren The supreme court said it was illegal and crooked Joe Biden did it anyway to punish tax payers during the highest inflation on record. The whole Democrat party are lawless and cruel,negative,"anger, outrage",entity,Joe Biden,nonsupportive
7,1804256545321996712,@SenWarren The supreme court said it was illegal and crooked Joe Biden did it anyway to punish tax payers during the highest inflation on record. The whole Democrat party are lawless and cruel,negative,"anger, outrage",event,Supreme court ruling on inflation,negative
8,1804256545321996712,@SenWarren The supreme court said it was illegal and crooked Joe Biden did it anyway to punish tax payers during the highest inflation on record. The whole Democrat party are lawless and cruel,negative,"anger, outrage",party,Democrat party,nonsupportive
9,1804256498630988063,"How fucking pathetic can you get? Trying to flip a poll by a small account and you have hundreds of thousands of followers? 

MAGA influencers are pathetic. https://t.co/6eCkujqmOv",negative,"anger, contempt",entity,MAGA influencers,nonsupportive
10,1804256487285367180,Another picture of Biden and his son Beau @Ex_Rock_Lover https://t.co/6j6vMGN1Nc,neutral,NA,entity,Biden,nonsupportive
11,1804256431849279860,"@MarkJacob16 this sentence in the piece is the worst
-------------------
But the flurry of clips released this month is a fresh reminder of the  steep, multifront and evolving challenge that Mr. Biden, 81, faces in  convincing voters that he is spry enough to serve another term.",negative,NA,event,the challenge faced by Joe Biden,nonsupportive
12,1804256374777315494,If you're a MAGA and want more followers reply with #2A,negative,none,topic,MAGA,supportive
13,1804256374777315494,If you're a MAGA and want more followers reply with #2A,negative,none,entity,followers,nonsupportive
14,1804256351960310142,Rep. @CoryMillsFL: Crooked Joe Biden has completely destroyed any hope of achieving the AMERICAN DREAM for millions of Americans. https://t.co/ynDsqnJ2Qp,negative,"anger, resentment",entity,Joe Biden,nonsupportive
15,1804256301481877591,"@RobertKennedyJr Regardless of if I disagree with Kennedy, he should 100% be at the debate, and CNN/Biden should be ashamed of themselves for gatekeeping this.",negative,"anger, outrage",entity,CNN/Biden,nonsupportive
16,1804256301481877591,"@RobertKennedyJr Regardless of if I disagree with Kennedy, he should 100% be at the debate, and CNN/Biden should be ashamed of themselves for gatekeeping this.",negative,"anger, outrage",event,debate,supportive
17,1804256301481877591,"@RobertKennedyJr Regardless of if I disagree with Kennedy, he should 100% be at the debate, and CNN/Biden should be ashamed of themselves for gatekeeping this.",negative,"anger, outrage",event,gatekeeping,negative
18,1804256174570623390,How do they sleep at night??? They lie all of the time. There’s no way that Biden is remotely close to Trump in the polls! Unbelievable! https://t.co/uwZljDnsxK,negative,"anger, distrust",entity,Donald Trump,nonsupportive
19,1804256174570623390,How do they sleep at night??? They lie all of the time. There’s no way that Biden is remotely close to Trump in the polls! Unbelievable! https://t.co/uwZljDnsxK,negative,"anger, distrust",entity,Biden,nonsupportive
20,1804256152060072430,"@brucewilson @upine 4th is to distract from the GOP's lack of solutions, inability to govern, &amp; various attempts to destroy citizen's trust in gov't, eg., by sabotage (blocking bi-partisan border bill), by lying abt election fraud, &amp; by myth-making (bootstrapping, Am. dream, merit'cy, deep state).",negative,"anger, concern",entity,GOP,nonsupportive
21,1804256152060072430,"@brucewilson @upine 4th is to distract from the GOP's lack of solutions, inability to govern, &amp; various attempts to destroy citizen's trust in gov't, eg., by sabotage (blocking bi-partisan border bill), by lying abt election fraud, &amp; by myth-making (bootstrapping, Am. dream, merit'cy, deep state).",negative,"anger, concern",event,destroying citizen's trust in gov't,supportive
22,1804256152060072430,"@brucewilson @upine 4th is to distract from the GOP's lack of solutions, inability to govern, &amp; various attempts to destroy citizen's trust in gov't, eg., by sabotage (blocking bi-partisan border bill), by lying abt election fraud, &amp; by myth-making (bootstrapping, Am. dream, merit'cy, deep state).",negative,"anger, concern",topic,"election fraud, bootstrapping, Am. dream, merit'cy, deep state",nonsupportive
