,tweet_id,tweet_text,sentiment,emotion,subject_type,subject,subject_stance
0,1.798835454541955e+18,"Health care should be focused on people, not corporate profits.

That’s why I wrote the Biden Admin about my concerns over private equity's growing role in our health care system—especially its impact on costs and quality of care for patients.
https://t.co/MqLIAyP6L4",positive,"concern, frustration",entity,Biden Admin,supportive
1,1.798835454541955e+18,"Health care should be focused on people, not corporate profits.

That’s why I wrote the Biden Admin about my concerns over private equity's growing role in our health care system—especially its impact on costs and quality of care for patients.
https://t.co/MqLIAyP6L4",positive,"concern, frustration",topic,private equity's growing role in healthcare system,nonsupportive
2,1.798835432140194e+18,"@gc22gc The fascist Biden regime, on the 80th Anniversary of D-Day, sentenced Ret. Navy Admiral Steven K. Bannon to prison for following a Presidential directive not to disclose privileged information to an illegitimately organized Congressional committee.",negative,"anger, distrust",entity,Biden regime,nonsupportive
3,1.798835432140194e+18,"@gc22gc The fascist Biden regime, on the 80th Anniversary of D-Day, sentenced Ret. Navy Admiral Steven K. Bannon to prison for following a Presidential directive not to disclose privileged information to an illegitimately organized Congressional committee.",negative,"anger, distrust",event,D-Day,neutral
4,1.798835432140194e+18,"@gc22gc The fascist Biden regime, on the 80th Anniversary of D-Day, sentenced Ret. Navy Admiral Steven K. Bannon to prison for following a Presidential directive not to disclose privileged information to an illegitimately organized Congressional committee.",negative,"anger, distrust",entity,Steven K. Bannon,supportive
5,1.798835409620968e+18,"@laurenboebert Sadly, we’re not free anymore.

Biden’s DOJ is now arresting and jailing Americans just for asserting their constitutionally protected rights.

We’re living in dark tyrannical times.",negative,"anger, fear, concern",entity,Biden's DOJ,nonsupportive
6,1.798835409620968e+18,"@laurenboebert Sadly, we’re not free anymore.

Biden’s DOJ is now arresting and jailing Americans just for asserting their constitutionally protected rights.

We’re living in dark tyrannical times.",negative,"anger, fear, concern",event,arrests of Americans for exercising constitutional rights,negative
7,1.798835389219914e+18,Roseanne Barr reacts to the viral video of Joe Biden awkwardly crouching on stage on D-Day: “He’s definitely pooping.. he looks like all the grandkids. They try to hide it because they don’t want to get potty trained — Jill’s holding her nose”🤣 https://t.co/lX1iDgGlmX,negative,"amusement, ridicule",entity,Joe Biden,nonsupportive
8,1.798835389219914e+18,Roseanne Barr reacts to the viral video of Joe Biden awkwardly crouching on stage on D-Day: “He’s definitely pooping.. he looks like all the grandkids. They try to hide it because they don’t want to get potty trained — Jill’s holding her nose”🤣 https://t.co/lX1iDgGlmX,negative,"amusement, ridicule",event,D-Day,neutral
9,1.798835389219914e+18,Roseanne Barr reacts to the viral video of Joe Biden awkwardly crouching on stage on D-Day: “He’s definitely pooping.. he looks like all the grandkids. They try to hide it because they don’t want to get potty trained — Jill’s holding her nose”🤣 https://t.co/lX1iDgGlmX,negative,"amusement, ridicule",topic,Joe Biden's awkwardness,supportive
