,tweet_id,tweet_text,sentiment,emotion,subject_type,subject,subject_stance
0,1798800851361726592,Top Biden advisor Mitch Landrieu compares voting for Biden to storming the beaches of Normandy https://t.co/ryvEG9M5CB,negative,"distrust, anger",entity,Biden,nonsupportive
1,1798800851361726592,Top Biden advisor Mitch Landrieu compares voting for Biden to storming the beaches of Normandy https://t.co/ryvEG9M5CB,negative,"distrust, anger",event,storming the beaches of Normandy,negative
2,1798800851361726592,Top Biden advisor Mitch Landrieu compares voting for Biden to storming the beaches of Normandy https://t.co/ryvEG9M5CB,negative,"distrust, anger",topic,Trump voting,supportive
3,1798800740368126127,"@RepAdamSchiff Adam Schiff is a pathological liar.

That’s why he was censured by the House for lying.

There is no justice in DC. Democrats like Hunter Biden constantly defy subpoenas and never get jailed.

Here’s Hunter storming out.

He also lied under oath.

Rigged!

https://t.co/ks7eCavaDy",negative,"anger, distrust",entity,Adam Schiff,nonsupportive
4,1798800740368126127,"@RepAdamSchiff Adam Schiff is a pathological liar.

That’s why he was censured by the House for lying.

There is no justice in DC. Democrats like Hunter Biden constantly defy subpoenas and never get jailed.

Here’s Hunter storming out.

He also lied under oath.

Rigged!

https://t.co/ks7eCavaDy",negative,"anger, distrust",entity,Hunter Biden,nonsupportive
5,1798800740368126127,"@RepAdamSchiff Adam Schiff is a pathological liar.

That’s why he was censured by the House for lying.

There is no justice in DC. Democrats like Hunter Biden constantly defy subpoenas and never get jailed.

Here’s Hunter storming out.

He also lied under oath.

Rigged!

https://t.co/ks7eCavaDy",negative,"anger, distrust",event,censure of Adam Schiff by the House,positive
6,1798800740368126127,"@RepAdamSchiff Adam Schiff is a pathological liar.

That’s why he was censured by the House for lying.

There is no justice in DC. Democrats like Hunter Biden constantly defy subpoenas and never get jailed.

Here’s Hunter storming out.

He also lied under oath.

Rigged!

https://t.co/ks7eCavaDy",negative,"anger, distrust",event,defiance of subpoenas by Democrats like Hunter Biden,negative
7,1798800740368126127,"@RepAdamSchiff Adam Schiff is a pathological liar.

That’s why he was censured by the House for lying.

There is no justice in DC. Democrats like Hunter Biden constantly defy subpoenas and never get jailed.

Here’s Hunter storming out.

He also lied under oath.

Rigged!

https://t.co/ks7eCavaDy",negative,"anger, distrust",event,Hunter Biden lying under oath,negative
8,1798800671228953041,When someone struggles physically - be at least as good as Trump in your reaction.  Remember when Trump learned Biden fell on stage? https://t.co/hpv3UNhhZl,negative,"anger, distrust",entity,Donald Trump,supportive
9,1798800671228953041,When someone struggles physically - be at least as good as Trump in your reaction.  Remember when Trump learned Biden fell on stage? https://t.co/hpv3UNhhZl,negative,"anger, distrust",event,Biden fell on stage,negative
