,tweet_id,tweet_text,sentiment,emotion,subject_type,subject,subject_stance
0,1800292761209635180,"Congressman Kelly Armstrong is running for Governor of North Dakota, a State that I love, and WON BIG in 2016 and 2020. In Congress, Kelly strongly defended me through two SHAM Impeachments, and is 100% MAGA. As your next Governor, Kelly will work tirelessly to grow the Economy, https://t.co/mrtUIv0Qg2",positive,"anger, distrust",entity,Kelly Armstrong,supportive
1,1800292761209635180,"Congressman Kelly Armstrong is running for Governor of North Dakota, a State that I love, and WON BIG in 2016 and 2020. In Congress, Kelly strongly defended me through two SHAM Impeachments, and is 100% MAGA. As your next Governor, Kelly will work tirelessly to grow the Economy, https://t.co/mrtUIv0Qg2",positive,"anger, distrust",event,SHAM Impeachments,negative
2,1800292758898545088,"@jimsciutto The red state murder rate was 33% higher than the blue state murder rate in both 2021 and 2022.

2022 was the 23rd consecutive year that murder plagued Trump-voting states at far higher levels than Biden-voting states.

8 out of the 10 states with the highest murder rates in 2022 https://t.co/OaUs42awgU",negative,"concern, anger",entity,Trump-voting states,supportive
3,1800292758898545088,"@jimsciutto The red state murder rate was 33% higher than the blue state murder rate in both 2021 and 2022.

2022 was the 23rd consecutive year that murder plagued Trump-voting states at far higher levels than Biden-voting states.

8 out of the 10 states with the highest murder rates in 2022 https://t.co/OaUs42awgU",negative,"concern, anger",entity,Biden-voting states,nonsupportive
4,1800292758898545088,"@jimsciutto The red state murder rate was 33% higher than the blue state murder rate in both 2021 and 2022.

2022 was the 23rd consecutive year that murder plagued Trump-voting states at far higher levels than Biden-voting states.

8 out of the 10 states with the highest murder rates in 2022 https://t.co/OaUs42awgU",negative,"concern, anger",event,murder rate in US states,concerned
5,1800292675964260360,He is the one I would vote for because he has a 100% conservative voting record.  He is exactly the kind of congressman we need.,positive,NA,entity,Republican Party presidential candidate,supportive
6,1800292582544888207,"To evaluate the relationship between presidential approval ratings and re-election probabilities, we collected data on the approval ratings of incumbent presidents at the time of their re-election bids, spanning from Harry Truman to Joe Biden. Using a logistic regression model to https://t.co/V374O4vari",neutral,NA,event,re-election bids of incumbent presidents,supportive
7,1800292582544888207,"To evaluate the relationship between presidential approval ratings and re-election probabilities, we collected data on the approval ratings of incumbent presidents at the time of their re-election bids, spanning from Harry Truman to Joe Biden. Using a logistic regression model to https://t.co/V374O4vari",neutral,NA,topic,logistic regression model in presidential re-election analysis,neutral
8,1800292512134828322,"CNN is reporting that Biden is preparing to sign an executive order that'd provide legal status for nearly 800,000 immigrants who are married to American citizens.

So why in the world did I spend $10,000 on lawyers, vaccines and so much more to get my wife her green card?

NO",negative,"anger, distrust",entity,green card,nonsupportive
9,1800292512134828322,"CNN is reporting that Biden is preparing to sign an executive order that'd provide legal status for nearly 800,000 immigrants who are married to American citizens.

So why in the world did I spend $10,000 on lawyers, vaccines and so much more to get my wife her green card?

NO",negative,"anger, distrust",topic,immigration policy,negative
10,1800292512134828322,"CNN is reporting that Biden is preparing to sign an executive order that'd provide legal status for nearly 800,000 immigrants who are married to American citizens.

So why in the world did I spend $10,000 on lawyers, vaccines and so much more to get my wife her green card?

NO",negative,"anger, distrust",event,executive order signing,nonsupportive
11,1800277236047872169,The Biden DOJ/FBI were dragged kicking and screaming into prosecuting Hunter....,negative,"anger, distrust, concern",entity,Biden DOJ/FBI,nonsupportive
12,1800277236047872169,The Biden DOJ/FBI were dragged kicking and screaming into prosecuting Hunter....,negative,"anger, distrust, concern",entity,Hunter Biden,supportive
13,1800277217047347200,Insane. Biden is funding Hamas. What American Jew in their right mind would vote for Biden?,negative,"anger, resentment",entity,Biden,nonsupportive
14,1800277217047347200,Insane. Biden is funding Hamas. What American Jew in their right mind would vote for Biden?,negative,"anger, resentment",topic,Hamas funding,negative
15,1800277202728038742,"Graham literally admits the U.S. is sending Ukrainians to the meat grinding to make sure the West gets Ukraine’s resources. 

If I was a Ukrainian soldier, I’d drop my weapon and leave the country. Or better yet, I’d walk my weapon right down to Zelensky’s house. Safety off.",negative,"anger, distrust",entity,nGraham,supportive
16,1800277202728038742,"Graham literally admits the U.S. is sending Ukrainians to the meat grinding to make sure the West gets Ukraine’s resources. 

If I was a Ukrainian soldier, I’d drop my weapon and leave the country. Or better yet, I’d walk my weapon right down to Zelensky’s house. Safety off.",negative,"anger, distrust",event,U.S. sending Ukrainians to fight in Ukraine,negative
17,1800277164186829170,Stop it!!  Jury of Hunters peers? https://t.co/Ov0rE0AZx1,negative,anger,entity,Jury of Hunters,nonsupportive
18,1800277155089199401,@LaCivitaC @DrJeffGunter @realDonaldTrump Trump is making bad endorsements. Is he being held hostage? Sure seems like he is. Very disappointed he continues to back establishment hacks and fake MAGA candidates. We can’t MAGA without genuine MAGA candidates. They’ll betray him. Just watch 🤨,negative,"anger, disappointment, distrust",entity,Trump,nonsupportive
19,1800277155089199401,@LaCivitaC @DrJeffGunter @realDonaldTrump Trump is making bad endorsements. Is he being held hostage? Sure seems like he is. Very disappointed he continues to back establishment hacks and fake MAGA candidates. We can’t MAGA without genuine MAGA candidates. They’ll betray him. Just watch 🤨,negative,"anger, disappointment, distrust",event,endorsing candidates,negative
20,1800277113125425532,"Smear Syndicate Reichert is defaming all the elected volunteer caucus delegates for the GOP while stealing our brand. Shame on him and every one of his utterly corrupt Smear Syndicate co-conspirators. 

Dave's response to losing the nomination process shows his malignant",negative,"anger, resentment",entity,NSmear Syndicate Reichert,nonsupportive
21,1800277113125425532,"Smear Syndicate Reichert is defaming all the elected volunteer caucus delegates for the GOP while stealing our brand. Shame on him and every one of his utterly corrupt Smear Syndicate co-conspirators. 

Dave's response to losing the nomination process shows his malignant",negative,"anger, resentment",event,GOP nomination process,negative
22,1800277103226851367,Mousey media failed by not making Donald Trump's unhinged shark story major news https://t.co/Xq0vYymxJw via @azcentral,negative,"anger, resentment, disgust",entity,Donald Trump,supportive
23,1800277103226851367,Mousey media failed by not making Donald Trump's unhinged shark story major news https://t.co/Xq0vYymxJw via @azcentral,negative,"anger, resentment, disgust",event,shark story,negative
24,1800277080355287166,"Will Democrats replace Biden as their nominee?

#politics #poll #Biden #Democrats",negative,distrust,entity,Biden,nonsupportive
25,1800277080355287166,"Will Democrats replace Biden as their nominee?

#politics #poll #Biden #Democrats",negative,distrust,topic,Democrats replacing Biden as nominee,negative
26,1800277063519318195,"@scott4wa @bird4governor @jasonrantz Smear Syndicate Reichert is defaming all the elected volunteer caucus delegates for the GOP while stealing our brand. Shame on him and every one of his utterly corrupt Smear Syndicate co-conspirators. 

Dave's response to losing the nomination process shows his malignant",negative,"anger, shame, contempt",entity,Reichert,nonsupportive
27,1800277063519318195,"@scott4wa @bird4governor @jasonrantz Smear Syndicate Reichert is defaming all the elected volunteer caucus delegates for the GOP while stealing our brand. Shame on him and every one of his utterly corrupt Smear Syndicate co-conspirators. 

Dave's response to losing the nomination process shows his malignant",negative,"anger, shame, contempt",entity,Smear Syndicate,nonsupportive
28,1800277060927046038,cbs news reports president biden is weighing executive action to unlock legal status for some unauthorized immigrants: https://t.co/xklvsXTZoc,negative,NA,entity,President Biden,nonsupportive
29,1800277060927046038,cbs news reports president biden is weighing executive action to unlock legal status for some unauthorized immigrants: https://t.co/xklvsXTZoc,negative,NA,topic,Unauthorized immigrants,supportive
30,1800277037036274139,"🇺🇸 At least Joe Biden only falls asleep #LastMinute News from Europe:  First it was the wife tried for corruption, now it is the brother of the Spanish president who is accused by a Spanish court, #Socialism #Maga #Vox https://t.co/m2X4MiZFdd",negative,"anger, distress",entity,Joe Biden,nonsupportive
31,1800277037036274139,"🇺🇸 At least Joe Biden only falls asleep #LastMinute News from Europe:  First it was the wife tried for corruption, now it is the brother of the Spanish president who is accused by a Spanish court, #Socialism #Maga #Vox https://t.co/m2X4MiZFdd",negative,"anger, distress",event,Spanish court accusing brother of Spanish president,negative
32,1800277029461393704,"Biden will lose for two reasons NOT including he's a crazy old man:

1) Inflation.
2) Open borders.

And he's also a crazy old man. https://t.co/DTt5RcD7UY",negative,"anger, distrust, concern",entity,Biden,nonsupportive
33,1800277029461393704,"Biden will lose for two reasons NOT including he's a crazy old man:

1) Inflation.
2) Open borders.

And he's also a crazy old man. https://t.co/DTt5RcD7UY",negative,"anger, distrust, concern",topic,Open borders,supportive
34,1800277019688632350,WATCH LIVE: President Biden hosts Juneteenth concert at White House https://t.co/GHgm0KcmHd,positive,NA,event,Juneteenth concert,supportive
35,1800277019688632350,WATCH LIVE: President Biden hosts Juneteenth concert at White House https://t.co/GHgm0KcmHd,positive,NA,entity,President Biden,neutral
36,1800277005146943759,@DonaldJTrumpJr How is Joe Biden and the Biden crime family allowed to walk freely on earth. https://t.co/J91COrP1nM,negative,"anger, concern",entity,Joe Biden,nonsupportive
37,1800277005146943759,@DonaldJTrumpJr How is Joe Biden and the Biden crime family allowed to walk freely on earth. https://t.co/J91COrP1nM,negative,"anger, concern",topic,Biden crime family,supportive
38,1800276979993702400,"@protctdemocracy @NicholsUprising @thenation ""The gloves are off. There are no holds barred here... It's 4 years of scorched earth when Donald Trump retakes the White House."" @LaraLeaTrump 

@ProjectLincoln sounds the alarm about #Project2025: https://t.co/xEK9D0ZYdR",negative,"anger, concern",entity,Donald Trump,supportive
