,tweet_id,tweet_text,sentiment,emotion,subject_type,subject,subject_stance
0,1801608998648492184,💥💥BREAKING NEWS 💥💥 Biden told the truth💥 https://t.co/ieXP5LHws5,positive,"['anger', 'excitement']",entity,Biden,supportive
1,1801608955619090816,"@mkraju They have their marching orders. Putin  has the incriminating RNC emails. Deal is done. 
Now America 🇺🇸 must vote out every single Republican in office. To clean out this Russian mess we are now seeing. MSM has failed to cover this fact. We must save America 🇺🇸. https://t.co/GmoT9aLs1w",negative,"['anger', 'concern']",entity,Russian mess,nonsupportive
2,1801608955619090816,"@mkraju They have their marching orders. Putin  has the incriminating RNC emails. Deal is done. 
Now America 🇺🇸 must vote out every single Republican in office. To clean out this Russian mess we are now seeing. MSM has failed to cover this fact. We must save America 🇺🇸. https://t.co/GmoT9aLs1w",negative,"['anger', 'concern']",event,RNC emails,supportive
3,1801608900497838555,"@ggreenwald They should lay out three targets and show Biden finding the right one unassisted.

Better yet, have him hand draw an old fashion clock with the correct time on it.",negative,distrust,entity,Joe Biden,nonsupportive
4,1801608858068021326,"The MAGA GOP Applauded TRUMP Continuously Hanging On His Every Word:
It Has Been Reported North Korea’s Leader Kim Jong Un Was Laughing At This Display",negative,"['laughter', 'amusement']",entity,Kim Jong Un,supportive
5,1801608858068021326,"The MAGA GOP Applauded TRUMP Continuously Hanging On His Every Word:
It Has Been Reported North Korea’s Leader Kim Jong Un Was Laughing At This Display",negative,"['laughter', 'amusement']",event,North Korea's Leader Kim Jong Un laughing at the MAGA GOP display,negative
6,1801608857845674126,Joe Biden almost made out with the Pope during the current G7 summit in Italy https://t.co/Dqur0WVon8,neutral,NA,event,G7 summit,NA
7,1801608857845674126,Joe Biden almost made out with the Pope during the current G7 summit in Italy https://t.co/Dqur0WVon8,neutral,NA,entity,Pope,NA
8,1801608839499800682,@KatyTurNBC called Joe Biden Donald Trump-- TWICE. What is wrong with her? @MSNBC https://t.co/SIXgxunnzw,negative,"anger, resentment",entity,Katy Tur,nonsupportive
9,1801608839499800682,@KatyTurNBC called Joe Biden Donald Trump-- TWICE. What is wrong with her? @MSNBC https://t.co/SIXgxunnzw,negative,"anger, resentment",entity,Donald Trump,supportive
10,1801608839499800682,@KatyTurNBC called Joe Biden Donald Trump-- TWICE. What is wrong with her? @MSNBC https://t.co/SIXgxunnzw,negative,"anger, resentment",entity,Joe Biden,nonsupportive
11,1801608836991553953,"CNN - 8/13/2024 - Joe Biden is showing signs of Slipping according to Wall Street Journal article

Tim Ryan says he thinks this article is good for him to lower expectations 😒 https://t.co/WljMgKLFTQ",positive,amusement,entity,Tim Ryan,supportive
12,1801608836991553953,"CNN - 8/13/2024 - Joe Biden is showing signs of Slipping according to Wall Street Journal article

Tim Ryan says he thinks this article is good for him to lower expectations 😒 https://t.co/WljMgKLFTQ",positive,amusement,topic,Joe Biden slipping,neutral
13,1801608825968972072,Only in Canada would someone be considered over-educated to be Prime Minister. We’ve only had one PM as well educated as Jill Biden. (It wasn’t Pierre Trudeau).,negative,"['anger', 'concern']",entity,Jill Biden,positive
14,1801608825968972072,Only in Canada would someone be considered over-educated to be Prime Minister. We’ve only had one PM as well educated as Jill Biden. (It wasn’t Pierre Trudeau).,negative,"['anger', 'concern']",topic,Canada's Prime Minister education,negative
15,1801608813327339650,"watch biden shake schumer’s hand

then forgets it happened

liberals: “HE WAS LOOKING FOR A CHAIR”

 https://t.co/HWpqh8HPrN",positive,"amusement, sarcasm",event,Biden shaking hands with Schumer,supportive
16,1801608813327339650,"watch biden shake schumer’s hand

then forgets it happened

liberals: “HE WAS LOOKING FOR A CHAIR”

 https://t.co/HWpqh8HPrN",positive,"amusement, sarcasm",entity,Schumer,neutral
17,1801608813327339650,"watch biden shake schumer’s hand

then forgets it happened

liberals: “HE WAS LOOKING FOR A CHAIR”

 https://t.co/HWpqh8HPrN",positive,"amusement, sarcasm",topic,"politics, liberals' reactions",negative
18,1801608720335704500,"Look we all know how cruel ageism is in politics, but I must be honest.

Trump doesn't seem to be there. 
Cognitively. And our media and conservative players are trying desperately to project that on Biden...when the opposite is true.",negative,"['anger', 'concern']",entity,Donald Trump,nonsupportive
19,1801608720335704500,"Look we all know how cruel ageism is in politics, but I must be honest.

Trump doesn't seem to be there. 
Cognitively. And our media and conservative players are trying desperately to project that on Biden...when the opposite is true.",negative,"['anger', 'concern']",entity,Joe Biden,supportive
20,1801608692321735053,A vote for Joe Biden is actually a vote for Kamala Harris. There is not a person out there who honestly believes with Joe’s fast rate of decline he can possibly govern another 4 1/2 years! He can barely function now! Just saying🤷🏻‍♀️,negative,"concern, distrust",entity,Joe Biden,nonsupportive
21,1801608692321735053,A vote for Joe Biden is actually a vote for Kamala Harris. There is not a person out there who honestly believes with Joe’s fast rate of decline he can possibly govern another 4 1/2 years! He can barely function now! Just saying🤷🏻‍♀️,negative,"concern, distrust",entity,Kamala Harris,supportive
22,1801608685745008654,"@realDonParody Happy birthday Mr. President Donald Trump, may God bless you and your entire family, thank you with all my heart!!! 🎂",positive,"excitement, gratitude",entity,Donald Trump,supportive
23,1801608675741651331,"I should note that just like Bill Kristol, David Frum, Rick Wilson, Nicole Wallace, etc. - all those neocon scumbags from the Bush/Cheney era - Scarborough hasn't changed his core views.

He just understands that Dems/Biden are a more reliable vessel for them than Trump-led GOP.",negative,"['anger', 'distrust']",entity,Scarborough,nonsupportive
24,1801608675741651331,"I should note that just like Bill Kristol, David Frum, Rick Wilson, Nicole Wallace, etc. - all those neocon scumbags from the Bush/Cheney era - Scarborough hasn't changed his core views.

He just understands that Dems/Biden are a more reliable vessel for them than Trump-led GOP.",negative,"['anger', 'distrust']",event,Bush/Cheney era,negative
25,1801608675741651331,"I should note that just like Bill Kristol, David Frum, Rick Wilson, Nicole Wallace, etc. - all those neocon scumbags from the Bush/Cheney era - Scarborough hasn't changed his core views.

He just understands that Dems/Biden are a more reliable vessel for them than Trump-led GOP.",negative,"['anger', 'distrust']",topic,neocon,supportive
26,1801608675741651331,"I should note that just like Bill Kristol, David Frum, Rick Wilson, Nicole Wallace, etc. - all those neocon scumbags from the Bush/Cheney era - Scarborough hasn't changed his core views.

He just understands that Dems/Biden are a more reliable vessel for them than Trump-led GOP.",negative,"['anger', 'distrust']",entity,Dems/Biden,nonsupportive
27,1801608675741651331,"I should note that just like Bill Kristol, David Frum, Rick Wilson, Nicole Wallace, etc. - all those neocon scumbags from the Bush/Cheney era - Scarborough hasn't changed his core views.

He just understands that Dems/Biden are a more reliable vessel for them than Trump-led GOP.",negative,"['anger', 'distrust']",event,Trump-led GOP,negative
28,1801608498767130973,"Joe Biden’s G7 appearance proves he belongs in a nursing home NOT the White House.

He barely knows where he is, he’s wandering off, he’s saluting random leaders and he’s unable to make it to the G7 dinner.

This man is an embarrassment to our country.

America deserves better.",negative,"anger, embarrassment, concern",entity,Joe Biden,nonsupportive
29,1801608498767130973,"Joe Biden’s G7 appearance proves he belongs in a nursing home NOT the White House.

He barely knows where he is, he’s wandering off, he’s saluting random leaders and he’s unable to make it to the G7 dinner.

This man is an embarrassment to our country.

America deserves better.",negative,"anger, embarrassment, concern",event,G7 appearance,negative
30,1801608491032780958,"Convicted Felon Hunter Biden Drops Lawsuit Against Rudy Giuliani and Former NYC Mayor's Ex-Lawyer Following Recent Conviction 

READ: https://t.co/DT5aebqln7 https://t.co/LgWsFVUqGf",negative,none,entity,Hunter Biden,positive
31,1801608491032780958,"Convicted Felon Hunter Biden Drops Lawsuit Against Rudy Giuliani and Former NYC Mayor's Ex-Lawyer Following Recent Conviction 

READ: https://t.co/DT5aebqln7 https://t.co/LgWsFVUqGf",negative,none,event,lawsuit against Rudy Giuliani and former NYC Mayor's Ex-Lawyer Following Recent Conviction,negative
32,1801608475245482378,@jaybrigitte @SenateGOP @LeaderMcConnell @GOP @JoeNBC @morningmika I'm old enough to remember when Republicans and MAGA said Collin Kaepernick was disrespecting the flag. I'm also old enough to remember when Republicans and MAGA said they backed the Blue.  MAGAts are not Patriots and they don't give a fuck about Police.,negative,"anger, disdain, contempt",group,MAGA supporters,nonsupportive
33,1801608475245482378,@jaybrigitte @SenateGOP @LeaderMcConnell @GOP @JoeNBC @morningmika I'm old enough to remember when Republicans and MAGA said Collin Kaepernick was disrespecting the flag. I'm also old enough to remember when Republicans and MAGA said they backed the Blue.  MAGAts are not Patriots and they don't give a fuck about Police.,negative,"anger, disdain, contempt",group,Republicans,nonsupportive
34,1801608458661413239,"That was fast.  538 has Trump a very very slight favorite over Biden right now, 49.9 to 49.7.

At this point, there might not be a single forecaster who favors Biden over Trump except the 13 Stupid Keys dude. https://t.co/EELwYShvK6",positive,"['surprise', 'excitement']",entity,Trump,favorable
35,1801608458661413239,"That was fast.  538 has Trump a very very slight favorite over Biden right now, 49.9 to 49.7.

At this point, there might not be a single forecaster who favors Biden over Trump except the 13 Stupid Keys dude. https://t.co/EELwYShvK6",positive,"['surprise', 'excitement']",entity,Biden,nonsupportive
36,1801608458661413239,"That was fast.  538 has Trump a very very slight favorite over Biden right now, 49.9 to 49.7.

At this point, there might not be a single forecaster who favors Biden over Trump except the 13 Stupid Keys dude. https://t.co/EELwYShvK6",positive,"['surprise', 'excitement']",event,US Presidential Election Forecast,supportive
37,1801608434694959344,"DC GOP kissed trump's ass yesterday. They worship a rapist felon. They betray themselves and my country for a man who is so far into dementia that he thinks Nancy Pelosi would date him. My pathetic governor practically slobbers.

Vote Blue Vote Blue Vote Blue Vote Blue Vote Blue",negative,"anger, disgust, concern",entity,Donald Trump,supportive
38,1801608434694959344,"DC GOP kissed trump's ass yesterday. They worship a rapist felon. They betray themselves and my country for a man who is so far into dementia that he thinks Nancy Pelosi would date him. My pathetic governor practically slobbers.

Vote Blue Vote Blue Vote Blue Vote Blue Vote Blue",negative,"anger, disgust, concern",event,rape allegations against Donald Trump,negative
39,1801608434694959344,"DC GOP kissed trump's ass yesterday. They worship a rapist felon. They betray themselves and my country for a man who is so far into dementia that he thinks Nancy Pelosi would date him. My pathetic governor practically slobbers.

Vote Blue Vote Blue Vote Blue Vote Blue Vote Blue",negative,"anger, disgust, concern",entity,Nancy Pelosi,negative
