,tweet_id,tweet_text,sentiment,emotion,subject_type,subject,subject_stance
0,1800986567055692080,"UPDATE: Total value of Tokens Burned at ATH ($3.49)
301 $ICMAGA 🇺🇸🫡 = $1,050 🪙🔥",neutral,NA,entity,$3.49,NA
1,1800986567055692080,"UPDATE: Total value of Tokens Burned at ATH ($3.49)
301 $ICMAGA 🇺🇸🫡 = $1,050 🪙🔥",neutral,NA,event,Tokens Burned at ATH,neutral
2,1800986567055692080,"UPDATE: Total value of Tokens Burned at ATH ($3.49)
301 $ICMAGA 🇺🇸🫡 = $1,050 🪙🔥",neutral,NA,topic,ICMAGA,supportive
3,1800986469785374871,"🚨NEW🎶 #HunterBiden💻🔥 Got No Hide! 
🇺🇸🥇@LameDuckClub MAGA🇺🇸 Duck🎙️Hip-Hop!

🔇ON🔊💯🎶#RebelDucksRising 🦆IFBAP💯

🙉Got🙊 No🙈Hide!

Listen up, listen up, got a tale to kick,
'Bout a guy named Hunter, in a world so thick.
Crack pipe in hand, and a gun as his side,
Thought https://t.co/IemeYqe9Uh",negative,"anger, distrust",entity,Hunter Biden,nonsupportive
4,1800986469785374871,"🚨NEW🎶 #HunterBiden💻🔥 Got No Hide! 
🇺🇸🥇@LameDuckClub MAGA🇺🇸 Duck🎙️Hip-Hop!

🔇ON🔊💯🎶#RebelDucksRising 🦆IFBAP💯

🙉Got🙊 No🙈Hide!

Listen up, listen up, got a tale to kick,
'Bout a guy named Hunter, in a world so thick.
Crack pipe in hand, and a gun as his side,
Thought https://t.co/IemeYqe9Uh",negative,"anger, distrust",topic,Russian nuclear sub in Florida,NA
5,1800986440945328291,Our election forecast suggests Joe Biden has a one-in-three chance of retaining power in November. Four years ago this week this model gave him an 83% chance of winning https://t.co/ANciwyAudL 👇,negative,NA,entity,Joe Biden,nonsupportive
6,1800986440945328291,Our election forecast suggests Joe Biden has a one-in-three chance of retaining power in November. Four years ago this week this model gave him an 83% chance of winning https://t.co/ANciwyAudL 👇,negative,NA,event,election,negative
7,1800986440945328291,Our election forecast suggests Joe Biden has a one-in-three chance of retaining power in November. Four years ago this week this model gave him an 83% chance of winning https://t.co/ANciwyAudL 👇,negative,NA,topic,election forecast,neutral
8,1800986438294503626,"The legend of C3P-HOE as one of the nation's top horizontal climbers lives on, even as her trusty sidekick diminishes daily... https://t.co/mNZ1T2eq9u",neutral,NA,entity,C3P-HOE,supportive
9,1800986426127048781,@RpsAgainstTrump Every member of the GOP is unfit for office.,negative,"anger, resentment",party,GOP,nonsupportive
10,1800986426127048781,@RpsAgainstTrump Every member of the GOP is unfit for office.,negative,"anger, resentment",entity,Donald Trump,nonsupportive
11,1800986377992941936,'Whoa': Legal analysts stunned by Garland's new slap-back to MAGA — they cheer Garland as he finally hits back https://t.co/tmXgFMiCwz,positive,"cheering, approval",entity,MAGA,nonsupportive
12,1800986377992941936,'Whoa': Legal analysts stunned by Garland's new slap-back to MAGA — they cheer Garland as he finally hits back https://t.co/tmXgFMiCwz,positive,"cheering, approval",event,Garland's response to MAGA,supportive
13,1800986376596312574,"@lnluck13 @fatfabfeminist Honestly that’s what I’m planning on doing. Some people are saying voting for Biden is supporting his actions but honestly if we don’t vote at all and all the reds do, we’re just gonna get Trump elected again and that’s not gonna do anything good for any of us",negative,"anger, concern",entity,Trump,nonsupportive
14,1800986376596312574,"@lnluck13 @fatfabfeminist Honestly that’s what I’m planning on doing. Some people are saying voting for Biden is supporting his actions but honestly if we don’t vote at all and all the reds do, we’re just gonna get Trump elected again and that’s not gonna do anything good for any of us",negative,"anger, concern",event,Biden vs Trump election,supportive
