,tweet_id,tweet_text,sentiment,emotion,subject_type,subject,subject_stance
0,1800894317873209681,"NEW: A Texas group with ties to Ted Cruz and GOP megadonors is hosting a pro-Christian nationalist conference that embraces Great Replacement Theory and resists a campaign ""to rid the earth of the white race."" Neo-Nazi Richard Spencer's mentor is speaking.
https://t.co/s7P6QLfvFD",negative,"anger, concern",event,Great Replacement Theory conference,nonsupportive
1,1800894317873209681,"NEW: A Texas group with ties to Ted Cruz and GOP megadonors is hosting a pro-Christian nationalist conference that embraces Great Replacement Theory and resists a campaign ""to rid the earth of the white race."" Neo-Nazi Richard Spencer's mentor is speaking.
https://t.co/s7P6QLfvFD",negative,"anger, concern",entity,Neo-Nazi Richard Spencer's mentor,negative
2,1800894317873209681,"NEW: A Texas group with ties to Ted Cruz and GOP megadonors is hosting a pro-Christian nationalist conference that embraces Great Replacement Theory and resists a campaign ""to rid the earth of the white race."" Neo-Nazi Richard Spencer's mentor is speaking.
https://t.co/s7P6QLfvFD",negative,"anger, concern",topic,white nationalism,supportive
3,1800894259668861364,"POTUS gets huge boost
Inflation drops to 3% 
#BidenBoom is real &amp; smart money knows it 
Stocks hit new record high
It’s Biden’s ticket to victory in 2024
Voters will remember in November
#BlueWave building
#ProudBlue #DemVoice1 #Fresh #DemsUnited
https://t.co/rHtFeNsyTZ https://t.co/6iEMcmpLDU",positive,"excitement, hope",entity,Biden,supportive
4,1800894259668861364,"POTUS gets huge boost
Inflation drops to 3% 
#BidenBoom is real &amp; smart money knows it 
Stocks hit new record high
It’s Biden’s ticket to victory in 2024
Voters will remember in November
#BlueWave building
#ProudBlue #DemVoice1 #Fresh #DemsUnited
https://t.co/rHtFeNsyTZ https://t.co/6iEMcmpLDU",positive,"excitement, hope",event,US presidential election 2024,nonsupportive
5,1800894259668861364,"POTUS gets huge boost
Inflation drops to 3% 
#BidenBoom is real &amp; smart money knows it 
Stocks hit new record high
It’s Biden’s ticket to victory in 2024
Voters will remember in November
#BlueWave building
#ProudBlue #DemVoice1 #Fresh #DemsUnited
https://t.co/rHtFeNsyTZ https://t.co/6iEMcmpLDU",positive,"excitement, hope",topic,economy/Inflation,positive
6,1800894259668861364,"POTUS gets huge boost
Inflation drops to 3% 
#BidenBoom is real &amp; smart money knows it 
Stocks hit new record high
It’s Biden’s ticket to victory in 2024
Voters will remember in November
#BlueWave building
#ProudBlue #DemVoice1 #Fresh #DemsUnited
https://t.co/rHtFeNsyTZ https://t.co/6iEMcmpLDU",positive,"excitement, hope",entity,N POTUS,supportive
7,1800894189791859146,"BREAKING: Because of President Biden’s inflation reducing policies, grocery prices have fallen four months in a row.",positive,NA,entity,President Biden,supportive
8,1800894173849255958,"CZ All these ""I'm a Republican who voted for Trump in 2016 but now I'm voting for Biden"" tweets tell you just *how awful* Hillary Clinton was as a candidate.",negative,"disapproval, resentment",entity,Hillary Clinton,nonsupportive
9,1800894144900108795,@ZaleskiLuke And the crux of all this is Biden’s age with a black VP. That’s it. They can’t face fact things are gravitating away from them,negative,"distrust, concern, anger",entity,Biden,nonsupportive
10,1800894144900108795,@ZaleskiLuke And the crux of all this is Biden’s age with a black VP. That’s it. They can’t face fact things are gravitating away from them,negative,"distrust, concern, anger",event,election process,negative
11,1800894144900108795,@ZaleskiLuke And the crux of all this is Biden’s age with a black VP. That’s it. They can’t face fact things are gravitating away from them,negative,"distrust, concern, anger",topic,gravity of issues in election,supportive
12,1800894140244209768,“House Republicans are delivering on our promise to hold the Biden Administration accountable when we bring to the floor our resolution to hold Attorney General Merrick Garland in contempt of Congress for refusing to comply with our subpoena…It's time for Merrick Garland to stop https://t.co/juevz4eqoU,positive,"anger, frustration",entity,Merrick Garland,nonsupportive
13,1800894140244209768,“House Republicans are delivering on our promise to hold the Biden Administration accountable when we bring to the floor our resolution to hold Attorney General Merrick Garland in contempt of Congress for refusing to comply with our subpoena…It's time for Merrick Garland to stop https://t.co/juevz4eqoU,positive,"anger, frustration",event,resolution to hold Attorney General Merrick Garland in contempt of Congress,supportive
