,tweet_id,tweet_text,sentiment,emotion,subject_type,subject,subject_stance
0,1803884268642242710,"Printing this kind of garbage right before a byelection, is NOT being on the side of democracy. It’s on the side of helping the extremist #Conservative party that intends to dismantle 🇨🇦, #Project2025 style…the #MapleMAGA version (that we’re already seeing the groundwork for). https://t.co/UPZKQAQybk",negative,"anger, distrust",party,Conservative party,supportive
1,1803884268642242710,"Printing this kind of garbage right before a byelection, is NOT being on the side of democracy. It’s on the side of helping the extremist #Conservative party that intends to dismantle 🇨🇦, #Project2025 style…the #MapleMAGA version (that we’re already seeing the groundwork for). https://t.co/UPZKQAQybk",negative,"anger, distrust",project/event,#Project2025 style/the #MapleMAGA version,nonsupportive
2,1803884175432265859,"@MarkVipond Reform have the higher share of the vote.

Vote Conservative, get Labour.",negative,NA,entity,Labour,supportive
3,1803884175432265859,"@MarkVipond Reform have the higher share of the vote.

Vote Conservative, get Labour.",negative,NA,topic,Conservative vote share,nonsupportive
4,1803884144721563872,"Joy Morrissey, the Conservative candidate for Beaconsfield, urges Britons abroad to Vote Conservative, noting the instrumental role of Conservatives Abroad in achieving votes for life and now securing the manifesto commitment to appoint a Minister for Britons overseas. https://t.co/V2m0BOMUTx",positive,NA,entity,Conservatives Abroad,supportive
5,1803884144721563872,"Joy Morrissey, the Conservative candidate for Beaconsfield, urges Britons abroad to Vote Conservative, noting the instrumental role of Conservatives Abroad in achieving votes for life and now securing the manifesto commitment to appoint a Minister for Britons overseas. https://t.co/V2m0BOMUTx",positive,NA,topic,Britons abroad,neutral
6,1803884106088091835,I just lit some candles over at my church and prayed real hard  for Jesus to put Donald Trump in jail.,negative,"anger, resentment",entity,Donald Trump,supportive
7,1803884106088091835,I just lit some candles over at my church and prayed real hard  for Jesus to put Donald Trump in jail.,negative,"anger, resentment",event,prayer for Donald Trump's imprisonment,supportive
8,1803884104980795814,"@GOP He only wants to be POTUS for himself &amp; y'all all know it. 
Why do you even bother trying to pretend that he's even remotely ethical? The people that are voting for him aren't doing it because they think he's even remotely a good person. 
It's because they want to troll people.",negative,"anger, distrust",entity,Donald Trump,nonsupportive
9,1803884104980795814,"@GOP He only wants to be POTUS for himself &amp; y'all all know it. 
Why do you even bother trying to pretend that he's even remotely ethical? The people that are voting for him aren't doing it because they think he's even remotely a good person. 
It's because they want to troll people.",negative,"anger, distrust",event/topic,voting for Donald Trump,negative
10,1803884102644306219,Exactly right I hated haying https://t.co/Ut28u3PwNa,negative,"hate, anger",entity,Donald Trump,supportive
11,1803884011422650758,"#Projection  Every accusation from the right is a confession.
Kaitlan Collins 'Can't Believe' She Has To Fact-Check Trump On Biden Accusation
https://t.co/iDtANI4PaH",negative,"anger, distrust",entity,Kamala Harris/Biden,supportive
12,1803884011422650758,"#Projection  Every accusation from the right is a confession.
Kaitlan Collins 'Can't Believe' She Has To Fact-Check Trump On Biden Accusation
https://t.co/iDtANI4PaH",negative,"anger, distrust",event,Trump's accusation about Biden,negative
13,1803883892123881917,"🚨 Siena, the best pollster in New York, finds Biden at 47%, ~13% below 2020. 

Selzer, the best pollster for Iowa found a ~13% collapse there too.

It’s possible nat’l polling is overestimating Biden by a lot, only the A+ state pollsters have it right, and Biden is losing badly.",negative,"anger, concern",entity,Biden,nonsupportive
14,1803883892123881917,"🚨 Siena, the best pollster in New York, finds Biden at 47%, ~13% below 2020. 

Selzer, the best pollster for Iowa found a ~13% collapse there too.

It’s possible nat’l polling is overestimating Biden by a lot, only the A+ state pollsters have it right, and Biden is losing badly.",negative,"anger, concern",event,polling numbers,negative
15,1803883865104175121,"JUST IN: Gemini crypto exchange founders donate 30.94 #Bitcoin worth $2 million to Donald Trump to ""put an end to the Biden Administration's war on crypto."" https://t.co/ZaAn1pFetJ",negative,"distrust, anger",entity,Biden Administration,supportive
16,1803883865104175121,"JUST IN: Gemini crypto exchange founders donate 30.94 #Bitcoin worth $2 million to Donald Trump to ""put an end to the Biden Administration's war on crypto."" https://t.co/ZaAn1pFetJ",negative,"distrust, anger",event,war on crypto,negative
17,1803883865066348879,"@WallStreetApes There has been hardly any effor to rebuild in Maui.

The Lahaina residents, also US taxpayers, have been completely forgotten by the Biden Administration. 😡 

 https://t.co/8aE61HKh2X",negative,"anger, frustration",entity,Biden Administration,nonsupportive
18,1803883865066348879,"@WallStreetApes There has been hardly any effor to rebuild in Maui.

The Lahaina residents, also US taxpayers, have been completely forgotten by the Biden Administration. 😡 

 https://t.co/8aE61HKh2X",negative,"anger, frustration",event,rebuilding efforts in Maui,negative
19,1803883828890452337,Trump coming to Philly this weekend. All kinds of MAGA shit going on in Bucks. Think I'll head down the shore.......,negative,"distrust, anxiety",entity,Trump,nonsupportive
20,1803883828890452337,Trump coming to Philly this weekend. All kinds of MAGA shit going on in Bucks. Think I'll head down the shore.......,negative,"distrust, anxiety",event,MAGA event in Bucks County,negative
21,1803883828890452337,Trump coming to Philly this weekend. All kinds of MAGA shit going on in Bucks. Think I'll head down the shore.......,negative,"distrust, anxiety",location,"Philly, Bucks",neutral
22,1803883817545154822,"@ArtCandee they should just show up at mar-a-lago, i'm sure MAGA will take care of them",negative,"anger, hostility",event,protesters/counter protesters at mar-a-lago,nonsupportive
23,1803883760993341474,"@TonyaMe82093191 @LqLana I’m voting for the man who isn’t a convicted felon, didn’t lie over 25,000 times in his term, didn’t run up the federal debt by close to 30% in one term, didn’t assault multiple woman, pays his bills. Character matters to me. I have no interest in supporting the GOP.",positive,"anger, concern",entity,Donald Trump,supportive
24,1803883749081276817,"Louisiana has become the first state to require that the Ten Commandments be displayed in every public school classroom, the latest move from a GOP-dominated Legislature pushing a conservative agenda under a new governor. Also Bills targeting LGBTQ+ youth in Louisiana are close",negative,concern,entity,Louisiana,supportive
25,1803883749081276817,"Louisiana has become the first state to require that the Ten Commandments be displayed in every public school classroom, the latest move from a GOP-dominated Legislature pushing a conservative agenda under a new governor. Also Bills targeting LGBTQ+ youth in Louisiana are close",negative,concern,event,bills targeting LGBTQ+ youth in Louisiana,negative
26,1803883749081276817,"Louisiana has become the first state to require that the Ten Commandments be displayed in every public school classroom, the latest move from a GOP-dominated Legislature pushing a conservative agenda under a new governor. Also Bills targeting LGBTQ+ youth in Louisiana are close",negative,concern,topic,Ten Commandments display in public schools,nonsupportive
27,1803883741422457276,"""If a full-scale war kicks off in the north, then the Obama-Biden policy of achieving 'equilibrium' in the Middle East by integrating Iran &amp; its proxies into the regional order comes crashing down.""

Read @Doranimated on why the US is restraining Israel: https://t.co/CWTyxh6Qlf https://t.co/nQ89chbqHZ",negative,distrust,entity,Iran,supportive
28,1803883741422457276,"""If a full-scale war kicks off in the north, then the Obama-Biden policy of achieving 'equilibrium' in the Middle East by integrating Iran &amp; its proxies into the regional order comes crashing down.""

Read @Doranimated on why the US is restraining Israel: https://t.co/CWTyxh6Qlf https://t.co/nQ89chbqHZ",negative,distrust,policy,Obama-Biden policy,nonsupportive
29,1803883739639861624,"@JudgeJeanine Someone is hitting the sauce early, eh? Remember when you wanted to bug your husband’s boat cuz he was cheating on you and even Bernie Kerik thought you were batshit cray? You can’t name one policy of Biden’s that has destroyed America, and if you seriously believe that Trump",negative,"anger, distrust",entity,Biden,nonsupportive
30,1803883739639861624,"@JudgeJeanine Someone is hitting the sauce early, eh? Remember when you wanted to bug your husband’s boat cuz he was cheating on you and even Bernie Kerik thought you were batshit cray? You can’t name one policy of Biden’s that has destroyed America, and if you seriously believe that Trump",negative,"anger, distrust",entity,Trump,supportive
31,1803883739639861624,"@JudgeJeanine Someone is hitting the sauce early, eh? Remember when you wanted to bug your husband’s boat cuz he was cheating on you and even Bernie Kerik thought you were batshit cray? You can’t name one policy of Biden’s that has destroyed America, and if you seriously believe that Trump",negative,"anger, distrust",topic,Joe Biden’s policies,negative
32,1803883662003573148,@sisterlelianas She's not fantasy villain evil but she is kind of evil in a regular conservative politician way. Companions not being all standup characters has always been one of Dragon Age's strengths.,positive,NA,entity,companions in Dragon Age,neutral
33,1803883615622959125,"Christian Network Axes Disgraced MAGA Pastor’s Show 
https://t.co/EHts4YeGOf https://t.co/ylWlqjNbeF",positive,"approval, relief",entity,Christian Network,supportive
34,1803883615622959125,"Christian Network Axes Disgraced MAGA Pastor’s Show 
https://t.co/EHts4YeGOf https://t.co/ylWlqjNbeF",positive,"approval, relief",event,pastor's show cancellation,positive
35,1803883607406317882,"Reelect &amp; protect OH Sen. Sherrod Brown, a fighter for working families, the LGBTQ+ community and reproductive freedoms. Defeat liar Bernie Moreno, trying to buy his way into the Senate to enact the fascist MAGA ""Agenda 47"". 

#ProudBlue #DemsUnited #FWC
https://t.co/XbRNsSgKvq https://t.co/7dTtBM163o",negative,"anger, concern, frustration",entity,Bernie Moreno,nonsupportive
36,1803883607406317882,"Reelect &amp; protect OH Sen. Sherrod Brown, a fighter for working families, the LGBTQ+ community and reproductive freedoms. Defeat liar Bernie Moreno, trying to buy his way into the Senate to enact the fascist MAGA ""Agenda 47"". 

#ProudBlue #DemsUnited #FWC
https://t.co/XbRNsSgKvq https://t.co/7dTtBM163o",negative,"anger, concern, frustration",topic,MAGA Agenda 47,negative
37,1803883588993323069,Why hasn't this happened yet?!?! https://t.co/jXGMOAIET9,negative,anger,entity,NA,NA
38,1803883577743995123,"The fill video is absolutely horrifying.

This shelling is a constant reality amidst the Genocide in Gaza, ongoing for ~9 months. Unrelenting.

The Zionists don't wish to stop, and Biden won't end the supply of shells.

No words left to describe this evil.
https://t.co/ZBswytUPxg",negative,"anger, concern",entity,Zionists,nonsupportive
39,1803883577743995123,"The fill video is absolutely horrifying.

This shelling is a constant reality amidst the Genocide in Gaza, ongoing for ~9 months. Unrelenting.

The Zionists don't wish to stop, and Biden won't end the supply of shells.

No words left to describe this evil.
https://t.co/ZBswytUPxg",negative,"anger, concern",entity,Biden,nonsupportive
40,1803883577743995123,"The fill video is absolutely horrifying.

This shelling is a constant reality amidst the Genocide in Gaza, ongoing for ~9 months. Unrelenting.

The Zionists don't wish to stop, and Biden won't end the supply of shells.

No words left to describe this evil.
https://t.co/ZBswytUPxg",negative,"anger, concern",event/topic,Genocide in Gaza,supportive
41,1803883550988734636,"@CollinRugg This is incredible. The Biden Administration is losing voters in record numbers. People are fed up. It's more than likely why they import so many illegals. They will not have the votes to win another election. So they cheat. They cheated on the last election, and this election,",negative,"anger, distrust, concern",entity,Biden Administration,nonsupportive
42,1803883550988734636,"@CollinRugg This is incredible. The Biden Administration is losing voters in record numbers. People are fed up. It's more than likely why they import so many illegals. They will not have the votes to win another election. So they cheat. They cheated on the last election, and this election,",negative,"anger, distrust, concern",topic,immigration,negative
